Case,Family,Mesh,Nodes,Elements,Protocol,Train paths,Eval path,Model,Seeds,Source,Disp. rel. L2,Disp. rel. L2 mean,History rel. L2,History rel. L2 mean,QP hist. rel. L2,QP hist. rel. L2 mean,QP hist-inc. rel. L2,QP hist-inc. rel. L2 mean,Reversal hist-inc. rel. L2,Reversal hist-inc. rel. L2 mean,Reversal yield MAE,Reversal yield MAE mean,Yield RMS,Yield RMS mean,Plastic-work viol. target-norm.,Plastic-work viol. target-norm. mean,FEM residual rel. RMS,FEM residual rel. RMS mean,FEM energy rel. err.,FEM energy rel. err. mean
notch_14x11,notch,14x11,543--545,244--246,upper_bound,"monotonic,unload_reload,cyclic,nonproportional",cyclic,hgo_qp_thermo_hard,5,10_results\reports\level4_multigeometry_multipath_qp_hgo\notch_14x11\upper_bound\summary.json,"12.85 +/- 2.58; med 14.63, IQR 3.84",12.8465108871,"1.416 +/- 0.0245; med 1.428, IQR 0.00165",1.41645002365,"2.281 +/- 0.0386; med 2.3, IQR 0.00253",2.28052797318,"1.001 +/- 0.00253; med 1, IQR 0.000181",1.00139558315,"0.9991 +/- 0.00169; med 1, IQR 0.000224",0.999146783352,"0.7301 +/- 0.00146; med 0.7309, IQR 0.000209",0.730090713501,"8.322e-06 +/- 1.39e-05; med 2.694e-07, IQR 5.02e-06",8.32232693995e-06,"0 +/- 0; med 0, IQR 0",0,"40.85 +/- 19.9; med 42.44, IQR 37.6",40.8531415939,"814.3 +/- 615; med 869.9, IQR 592",814.269497681
notch_14x11,notch,14x11,543--545,244--246,upper_bound,"monotonic,unload_reload,cyclic,nonproportional",monotonic,hgo_qp_thermo_hard,5,10_results\reports\level4_multigeometry_multipath_qp_hgo\notch_14x11\upper_bound\summary.json,"14.5 +/- 3; med 16.51, IQR 4.47",14.4960386276,"1.765 +/- 0.0235; med 1.776, IQR 0.00168",1.76474633217,"2.856 +/- 0.0462; med 2.879, IQR 0.00295",2.85602331161,"1.006 +/- 0.013; med 0.9998, IQR 0.000396",1.00632539988,"0 +/- 0; med 0, IQR 0",0,"0 +/- 0; med 0, IQR 0",0,"8.322e-06 +/- 1.39e-05; med 2.693e-07, IQR 5.02e-06",8.32233570236e-06,"0 +/- 0; med 0, IQR 0",0,"39.2 +/- 19.2; med 40.39, IQR 36.5",39.1953824997,"42.69 +/- 42.3; med 20.41, IQR 41.5",42.6895002365
notch_14x11,notch,14x11,543--545,244--246,upper_bound,"monotonic,unload_reload,cyclic,nonproportional",nonproportional,hgo_qp_thermo_hard,5,10_results\reports\level4_multigeometry_multipath_qp_hgo\notch_14x11\upper_bound\summary.json,"11.48 +/- 2.42; med 13.13, IQR 3.54",11.4839852333,"1.119 +/- 0.0141; med 1.125, IQR 0.00105",1.11860644817,"1.911 +/- 0.0336; med 1.928, IQR 0.00197",1.91146280766,"1.005 +/- 0.0104; med 0.9999, IQR 0.000259",1.00513896942,"0 +/- 0; med 0, IQR 0",0,"0 +/- 0; med 0, IQR 0",0,"8.323e-06 +/- 1.39e-05; med 2.696e-07, IQR 5.02e-06",8.32264558142e-06,"0 +/- 0; med 0, IQR 0",0,"31.53 +/- 15.4; med 32.62, IQR 29.3",31.5318582535,"26.72 +/- 16.4; med 20.15, IQR 21.6",26.7200510025
notch_14x11,notch,14x11,543--545,244--246,upper_bound,"monotonic,unload_reload,cyclic,nonproportional",unload_reload,hgo_qp_thermo_hard,5,10_results\reports\level4_multigeometry_multipath_qp_hgo\notch_14x11\upper_bound\summary.json,"13.18 +/- 2.73; med 15.02, IQR 4.07",13.1760698318,"1.424 +/- 0.0198; med 1.434, IQR 0.00141",1.42414126396,"2.35 +/- 0.0397; med 2.369, IQR 0.00244",2.34975414276,"1.006 +/- 0.0127; med 0.9999, IQR 0.000243",1.00622624159,"1.014 +/- 0.0277; med 1, IQR 0.000512",1.01409630775,"0.6197 +/- 0.0063; med 0.6229, IQR 0.000406",0.619695830345,"8.323e-06 +/- 1.39e-05; med 2.698e-07, IQR 5.02e-06",8.3226460589e-06,"0 +/- 0; med 0, IQR 0",0,"36.66 +/- 17.9; med 37.85, IQR 34.1",36.6644306183,"25.14 +/- 15.5; med 13.99, IQR 26.6",25.1419021606
notch_16x12,notch,16x12,673--673,306--306,curriculum,"monotonic,unload_reload",cyclic,hgo_qp_thermo_hard,5,10_results\reports\level4_multigeometry_multipath_qp_hgo\notch_16x12\curriculum\summary.json,"82.53 +/- 19.2; med 80.82, IQR 20.5",82.5282279968,"2.141 +/- 0.129; med 2.204, IQR 0.00773",2.1410087347,"3.311 +/- 0.159; med 3.388, IQR 0.0126",3.31079030037,"1.007 +/- 0.0127; med 1, IQR 0.000204",1.00655617714,"0.9925 +/- 0.0148; med 0.9997, IQR 0.000472",0.992531251907,"0.8412 +/- 0.0439; med 0.8628, IQR 0.00174",0.84116294384,"0.0008264 +/- 0.00164; med 9.583e-06, IQR 1.6e-05",0.000826375224456,"0 +/- 0; med 0, IQR 0",0,"157.4 +/- 91.4; med 161.1, IQR 107",157.44263382,"1.221e+04 +/- 1.14e+04; med 7435, IQR 1.26e+04",12205.3952454
notch_16x12,notch,16x12,673--673,306--306,curriculum,"monotonic,unload_reload",monotonic,hgo_qp_thermo_hard,5,10_results\reports\level4_multigeometry_multipath_qp_hgo\notch_16x12\curriculum\summary.json,"88 +/- 20.5; med 86.25, IQR 21.8",88.0003715515,"2.545 +/- 0.142; med 2.614, IQR 0.00839",2.54471120834,"3.885 +/- 0.179; med 3.972, IQR 0.0146",3.8853474617,"1.046 +/- 0.0914; med 1, IQR 0.00101",1.04554308653,"0 +/- 0; med 0, IQR 0",0,"0 +/- 0; med 0, IQR 0",0,"0.0008264 +/- 0.00164; med 9.584e-06, IQR 1.6e-05",0.000826372505385,"0 +/- 0; med 0, IQR 0",0,"151.2 +/- 87.7; med 154.7, IQR 103",151.204738617,"175.8 +/- 156; med 156.9, IQR 155",175.783573914
notch_16x12,notch,16x12,673--673,306--306,curriculum,"monotonic,unload_reload",nonproportional,hgo_qp_thermo_hard,5,10_results\reports\level4_multigeometry_multipath_qp_hgo\notch_16x12\curriculum\summary.json,"73.84 +/- 17.2; med 72.36, IQR 18.3",73.8440818787,"1.777 +/- 0.0956; med 1.824, IQR 0.00585",1.77723469734,"2.826 +/- 0.123; med 2.886, IQR 0.011",2.82616810799,"1.034 +/- 0.0683; med 1, IQR 0.000948",1.03416115046,"0 +/- 0; med 0, IQR 0",0,"0 +/- 0; med 0, IQR 0",0,"0.0008264 +/- 0.00164; med 9.583e-06, IQR 1.6e-05",0.000826376304568,"0 +/- 0; med 0, IQR 0",0,"121.7 +/- 70.6; med 124.4, IQR 82.9",121.66469574,"313.1 +/- 287; med 219.6, IQR 350",313.101213074
notch_16x12,notch,16x12,673--673,306--306,curriculum,"monotonic,unload_reload",unload_reload,hgo_qp_thermo_hard,5,10_results\reports\level4_multigeometry_multipath_qp_hgo\notch_16x12\curriculum\summary.json,"71.45 +/- 16.7; med 70.02, IQR 17.8",71.4501014709,"1.672 +/- 0.0955; med 1.719, IQR 0.00585",1.67244093418,"2.69 +/- 0.12; med 2.748, IQR 0.0106",2.69013295174,"1.085 +/- 0.169; med 1.001, IQR 0.000612",1.08510525227,"1.055 +/- 0.107; med 1.001, IQR 0.00209",1.05475370884,"0.704 +/- 0.0476; med 0.7275, IQR 0.00245",0.703987133503,"0.0008264 +/- 0.00164; med 9.583e-06, IQR 1.6e-05",0.000826373989685,"0 +/- 0; med 0, IQR 0",0,"141.5 +/- 82.2; med 144.8, IQR 96.3",141.518445587,"215.4 +/- 203; med 178.1, IQR 225",215.406640244
notch_16x12,notch,16x12,673--673,306--306,strict,monotonic,cyclic,hgo_qp_thermo_hard,5,10_results\reports\level4_multigeometry_multipath_qp_hgo\notch_16x12\strict\summary.json,"75.49 +/- 19.8; med 76.23, IQR 15.6",75.4892929077,"2.202 +/- 0.0127; med 2.207, IQR 0.00268",2.20204687119,"3.386 +/- 0.018; med 3.393, IQR 0.00398",3.38584899902,"1 +/- 0.000475; med 1, IQR 0.000128",1.00000710487,"0.9997 +/- 0.000949; med 1, IQR 0.000169",0.999682497978,"0.8623 +/- 0.00286; med 0.8637, IQR 0.000428",0.862262165546,"9.537e-06 +/- 1.48e-05; med 3.029e-06, IQR 5.55e-06",9.53655094946e-06,"0 +/- 0; med 0, IQR 0",0,"172.3 +/- 114; med 162.1, IQR 111",172.283016205,"1.469e+04 +/- 1.56e+04; med 7540, IQR 1.32e+04",14689.7558472
notch_16x12,notch,16x12,673--673,306--306,strict,monotonic,monotonic,hgo_qp_thermo_hard,5,10_results\reports\level4_multigeometry_multipath_qp_hgo\notch_16x12\strict\summary.json,"80.47 +/- 21.1; med 81.47, IQR 16.7",80.4687065125,"2.612 +/- 0.0138; med 2.618, IQR 0.00286",2.61219530106,"3.97 +/- 0.0199; med 3.978, IQR 0.00443",3.97001399994,"1.002 +/- 0.00545; med 0.9995, IQR 0.000585",1.00219380856,"0 +/- 0; med 0, IQR 0",0,"0 +/- 0; med 0, IQR 0",0,"9.537e-06 +/- 1.48e-05; med 3.029e-06, IQR 5.55e-06",9.53658185807e-06,"0 +/- 0; med 0, IQR 0",0,"165.5 +/- 109; med 155.6, IQR 107",165.47141571,"200.9 +/- 198; med 159, IQR 162",200.937987137
notch_16x12,notch,16x12,673--673,306--306,strict,monotonic,nonproportional,hgo_qp_thermo_hard,5,10_results\reports\level4_multigeometry_multipath_qp_hgo\notch_16x12\strict\summary.json,"67.49 +/- 17.7; med 68.38, IQR 14.1",67.4913948059,"1.822 +/- 0.00958; med 1.826, IQR 0.00199",1.82245576382,"2.884 +/- 0.0141; med 2.89, IQR 0.00312",2.88426308632,"1.002 +/- 0.00366; med 0.9998, IQR 0.000297",1.00157541037,"0 +/- 0; med 0, IQR 0",0,"0 +/- 0; med 0, IQR 0",0,"9.537e-06 +/- 1.48e-05; med 3.03e-06, IQR 5.55e-06",9.53667882868e-06,"0 +/- 0; med 0, IQR 0",0,"133.1 +/- 87.9; med 125.2, IQR 86.5",133.12244606,"371.1 +/- 384; med 223.2, IQR 364",371.135454559
notch_16x12,notch,16x12,673--673,306--306,strict,monotonic,unload_reload,hgo_qp_thermo_hard,5,10_results\reports\level4_multigeometry_multipath_qp_hgo\notch_16x12\strict\summary.json,"65.31 +/- 17.2; med 66.14, IQR 13.6",65.3104347229,"1.718 +/- 0.00957; med 1.721, IQR 0.00198",1.71758751869,"2.747 +/- 0.0137; med 2.752, IQR 0.00307",2.74682683945,"1.004 +/- 0.00694; med 1.001, IQR 0.00133",1.00412549973,"1.003 +/- 0.0047; med 1.001, IQR 0.000776",1.00297412872,"0.7267 +/- 0.00379; med 0.7285, IQR 0.000599",0.72665399313,"9.537e-06 +/- 1.48e-05; med 3.029e-06, IQR 5.55e-06",9.53657774687e-06,"0 +/- 0; med 0, IQR 0",0,"154.9 +/- 102; med 145.7, IQR 100",154.859574127,"256.1 +/- 273; med 180.8, IQR 234",256.06151619
notch_16x12,notch,16x12,673--673,306--306,upper_bound,"monotonic,unload_reload,cyclic,nonproportional",cyclic,hgo_qp_thermo_hard,5,10_results\reports\level4_multigeometry_multipath_qp_hgo\notch_16x12\upper_bound\summary.json,"42.05 +/- 26; med 37.89, IQR 18.8",42.051858139,"1.971 +/- 0.288; med 2.204, IQR 0.586",1.97066578865,"3.172 +/- 0.269; med 3.388, IQR 0.547",3.17157521248,"1.099 +/- 0.121; med 1, IQR 0.244",1.0988842845,"0.999 +/- 0.00187; med 0.9998, IQR 8.73e-05",0.998964285851,"0.7665 +/- 0.119; med 0.863, IQR 0.242",0.766493177414,"0.03832 +/- 0.0471; med 9.211e-06, IQR 0.0897",0.0383162452596,"0 +/- 0; med 0, IQR 0",0,"89.27 +/- 36.8; med 105.7, IQR 40.9",89.2731464386,"3295 +/- 1.95e+03; med 3141, IQR 1.98e+03",3295.10343628
notch_16x12,notch,16x12,673--673,306--306,upper_bound,"monotonic,unload_reload,cyclic,nonproportional",monotonic,hgo_qp_thermo_hard,5,10_results\reports\level4_multigeometry_multipath_qp_hgo\notch_16x12\upper_bound\summary.json,"44.82 +/- 27.7; med 40.26, IQR 19.9",44.8169761658,"2.34 +/- 0.339; med 2.614, IQR 0.689",2.33963282108,"3.718 +/- 0.316; med 3.973, IQR 0.642",3.71804409027,"1.382 +/- 0.468; med 1, IQR 0.945",1.38160661459,"0 +/- 0; med 0, IQR 0",0,"0 +/- 0; med 0, IQR 0",0,"0.03832 +/- 0.0471; med 9.211e-06, IQR 0.0897",0.0383162423824,"0 +/- 0; med 0, IQR 0",0,"85.74 +/- 35.4; med 101.5, IQR 39.2",85.7421985626,"57.33 +/- 24.7; med 61.99, IQR 26.3",57.3328865051
notch_16x12,notch,16x12,673--673,306--306,upper_bound,"monotonic,unload_reload,cyclic,nonproportional",nonproportional,hgo_qp_thermo_hard,5,10_results\reports\level4_multigeometry_multipath_qp_hgo\notch_16x12\upper_bound\summary.json,"37.58 +/- 23.2; med 33.64, IQR 16.5",37.5762176514,"1.644 +/- 0.222; med 1.824, IQR 0.451",1.64409887791,"2.697 +/- 0.234; med 2.886, IQR 0.476",2.69722995758,"1.322 +/- 0.395; med 1, IQR 0.798",1.32223535776,"0 +/- 0; med 0, IQR 0",0,"0 +/- 0; med 0, IQR 0",0,"0.03832 +/- 0.0471; med 9.211e-06, IQR 0.0897",0.0383162394505,"0 +/- 0; med 0, IQR 0",0,"68.9 +/- 28.4; med 81.6, IQR 31.6",68.8991844177,"84.32 +/- 44.8; med 78.77, IQR 35.2",84.3174892426
notch_16x12,notch,16x12,673--673,306--306,upper_bound,"monotonic,unload_reload,cyclic,nonproportional",unload_reload,hgo_qp_thermo_hard,5,10_results\reports\level4_multigeometry_multipath_qp_hgo\notch_16x12\upper_bound\summary.json,"36.35 +/- 22.5; med 32.55, IQR 16.1",36.3513935089,"1.544 +/- 0.216; med 1.719, IQR 0.438",1.54433863163,"2.568 +/- 0.224; med 2.749, IQR 0.455",2.56819648743,"1.726 +/- 0.889; med 1.001, IQR 1.8",1.72636158466,"1 +/- 0.000391; med 1, IQR 0.000564",1.00043852329,"0.6673 +/- 0.0744; med 0.7276, IQR 0.152",0.667342817783,"0.03832 +/- 0.0471; med 9.211e-06, IQR 0.0897",0.0383162411122,"0 +/- 0; med 0, IQR 0",0,"80.19 +/- 33.1; med 94.96, IQR 36.8",80.1931816101,"62.83 +/- 30.4; med 60.67, IQR 9.56",62.8261035919
notch_18x14,notch,18x14,895--895,412--412,curriculum,"monotonic,unload_reload",cyclic,hgo_qp_thermo_hard,5,10_results\reports\level4_multigeometry_multipath_qp_hgo\notch_18x14\curriculum\summary.json,"68.89 +/- 31.1; med 62.06, IQR 60.5",68.8923492432,"1.457 +/- 0.162; med 1.538, IQR 0.00111",1.456529212,"2.352 +/- 0.17; med 2.437, IQR 0.00149",2.35207505226,"1.037 +/- 0.0728; med 1, IQR 0.000109",1.03650436401,"1 +/- 9.75e-05; med 1, IQR 0.000144",0.999977123737,"0.7279 +/- 0.0701; med 0.7629, IQR 0.000128",0.727850079536,"0.02945 +/- 0.0589; med 1.139e-07, IQR 1.3e-06",0.0294487183855,"0 +/- 0; med 0, IQR 0",0,"77.65 +/- 43.1; med 64.39, IQR 19",77.6489200592,"3891 +/- 4.7e+03; med 1245, IQR 2.79e+03",3890.95770264
notch_18x14,notch,18x14,895--895,412--412,curriculum,"monotonic,unload_reload",monotonic,hgo_qp_thermo_hard,5,10_results\reports\level4_multigeometry_multipath_qp_hgo\notch_18x14\curriculum\summary.json,"79.93 +/- 36; med 72.14, IQR 70.3",79.9341644287,"1.934 +/- 0.208; med 2.038, IQR 0.00122",1.93366720676,"3.134 +/- 0.222; med 3.245, IQR 0.00182",3.13414363861,"1.154 +/- 0.308; med 0.9998, IQR 0.000281",1.15364426374,"0 +/- 0; med 0, IQR 0",0,"0 +/- 0; med 0, IQR 0",0,"0.02945 +/- 0.0589; med 1.143e-07, IQR 1.3e-06",0.0294487184525,"0 +/- 0; med 0, IQR 0",0,"74.48 +/- 41.4; med 61.46, IQR 18.4",74.4755203247,"55.36 +/- 54.4; med 33.21, IQR 2.8",55.3573652267
notch_18x14,notch,18x14,895--895,412--412,curriculum,"monotonic,unload_reload",nonproportional,hgo_qp_thermo_hard,5,10_results\reports\level4_multigeometry_multipath_qp_hgo\notch_18x14\curriculum\summary.json,"64.68 +/- 29.1; med 58.44, IQR 56.9",64.6834293365,"1.275 +/- 0.12; med 1.335, IQR 0.000828",1.27505323887,"2.13 +/- 0.157; med 2.208, IQR 0.00114",2.12958860397,"1.118 +/- 0.237; med 0.9999, IQR 0.000153",1.11832381487,"0 +/- 0; med 0, IQR 0",0,"0 +/- 0; med 0, IQR 0",0,"0.02945 +/- 0.0589; med 1.138e-07, IQR 1.3e-06",0.0294487183226,"0 +/- 0; med 0, IQR 0",0,"59.94 +/- 33.3; med 49.57, IQR 14.8",59.9377311707,"83.96 +/- 113; med 20.4, IQR 44",83.9627780914
notch_18x14,notch,18x14,895--895,412--412,curriculum,"monotonic,unload_reload",unload_reload,hgo_qp_thermo_hard,5,10_results\reports\level4_multigeometry_multipath_qp_hgo\notch_18x14\curriculum\summary.json,"70.41 +/- 31.7; med 63.56, IQR 61.9",70.4125862122,"1.476 +/- 0.146; med 1.549, IQR 0.000951",1.47569916248,"2.454 +/- 0.18; med 2.544, IQR 0.00137",2.45358438492,"1.141 +/- 0.283; med 0.9998, IQR 0.00022",1.14128887653,"1 +/- 0.000102; med 1, IQR 3.8e-05",1.00011053085,"0.6283 +/- 0.0395; med 0.6481, IQR 0.00014",0.628281617165,"0.02945 +/- 0.0589; med 1.142e-07, IQR 1.3e-06",0.0294487183499,"0 +/- 0; med 0, IQR 0",0,"69.76 +/- 38.8; med 57.65, IQR 17.2",69.7550479889,"62.57 +/- 74.1; med 27.94, IQR 3.44",62.5694206238
notch_18x14,notch,18x14,895--895,412--412,strict,monotonic,cyclic,hgo_qp_thermo_hard,5,10_results\reports\level4_multigeometry_multipath_qp_hgo\notch_18x14\strict\summary.json,"69.2 +/- 31.4; med 63.91, IQR 60.4",69.1982429504,"1.457 +/- 0.162; med 1.538, IQR 0.00104",1.45657551289,"2.352 +/- 0.17; med 2.437, IQR 0.00141",2.35214748383,"1.037 +/- 0.0728; med 1, IQR 0.000116",1.03650448322,"1 +/- 9.16e-05; med 1, IQR 0.000124",0.999985647202,"0.7279 +/- 0.0701; med 0.7629, IQR 0.000106",0.72785602808,"0.02972 +/- 0.0594; med 9.433e-08, IQR 1.09e-06",0.0297193174237,"0 +/- 0; med 0, IQR 0",0,"78.45 +/- 42.1; med 69.69, IQR 17.3",78.4545883179,"3866 +/- 4.54e+03; med 1256, IQR 2.73e+03",3866.32972412
notch_18x14,notch,18x14,895--895,412--412,strict,monotonic,monotonic,hgo_qp_thermo_hard,5,10_results\reports\level4_multigeometry_multipath_qp_hgo\notch_18x14\strict\summary.json,"80.3 +/- 36.4; med 74.32, IQR 70.1",80.2989395142,"1.934 +/- 0.208; med 2.038, IQR 0.00115",1.93371350765,"3.134 +/- 0.222; med 3.245, IQR 0.0017",3.134227705,"1.154 +/- 0.308; med 0.9998, IQR 0.000258",1.15361058712,"0 +/- 0; med 0, IQR 0",0,"0 +/- 0; med 0, IQR 0",0,"0.02972 +/- 0.0594; med 9.501e-08, IQR 1.09e-06",0.0297193174009,"0 +/- 0; med 0, IQR 0",0,"75.25 +/- 40.3; med 66.57, IQR 16.7",75.2458389282,"57.24 +/- 57.8; med 34.48, IQR 3.56",57.2352710724
notch_18x14,notch,18x14,895--895,412--412,strict,monotonic,nonproportional,hgo_qp_thermo_hard,5,10_results\reports\level4_multigeometry_multipath_qp_hgo\notch_18x14\strict\summary.json,"64.98 +/- 29.4; med 60.22, IQR 56.7",64.982011795,"1.275 +/- 0.12; med 1.335, IQR 0.000782",1.27508559227,"2.13 +/- 0.157; med 2.208, IQR 0.00107",2.12964413166,"1.118 +/- 0.237; med 0.9999, IQR 0.000138",1.11830258369,"0 +/- 0; med 0, IQR 0",0,"0 +/- 0; med 0, IQR 0",0,"0.02972 +/- 0.0594; med 9.482e-08, IQR 1.09e-06",0.0297193175528,"0 +/- 0; med 0, IQR 0",0,"60.56 +/- 32.5; med 53.66, IQR 13.5",60.556552124,"84.19 +/- 111; med 23.46, IQR 45.6",84.1924816132
notch_18x14,notch,18x14,895--895,412--412,strict,monotonic,unload_reload,hgo_qp_thermo_hard,5,10_results\reports\level4_multigeometry_multipath_qp_hgo\notch_18x14\strict\summary.json,"70.74 +/- 32; med 65.5, IQR 61.7",70.7365463257,"1.476 +/- 0.146; med 1.549, IQR 0.000896",1.47573590279,"2.454 +/- 0.18; med 2.544, IQR 0.00128",2.45364937782,"1.141 +/- 0.283; med 0.9998, IQR 0.0002",1.1412618041,"1 +/- 0.000116; med 1, IQR 2.18e-05",1.00011725426,"0.6283 +/- 0.0395; med 0.6481, IQR 0.000118",0.628287279606,"0.02972 +/- 0.0594; med 9.493e-08, IQR 1.09e-06",0.0297193174924,"0 +/- 0; med 0, IQR 0",0,"70.48 +/- 37.8; med 62.42, IQR 15.7",70.4779197693,"65.52 +/- 77.2; med 29, IQR 3.01",65.5211380005
notch_18x14,notch,18x14,895--895,412--412,upper_bound,"monotonic,unload_reload,cyclic,nonproportional",cyclic,hgo_qp_thermo_hard,5,10_results\reports\level4_multigeometry_multipath_qp_hgo\notch_18x14\upper_bound\summary.json,"14.04 +/- 5.87; med 13.39, IQR 8.48",14.0402177811,"1.538 +/- 0.000332; med 1.538, IQR 0.000239",1.53778822422,"2.437 +/- 0.000413; med 2.437, IQR 0.000315",2.43691325188,"1 +/- 3.49e-05; med 1, IQR 2.28e-05",1.00011518002,"1 +/- 1.49e-05; med 1, IQR 8.94e-06",1.00004003048,"0.7629 +/- 2.03e-06; med 0.7629, IQR 2.68e-06",0.762943351269,"1.214e-07 +/- 6.85e-08; med 6.699e-08, IQR 1.34e-07",1.21449754431e-07,"0 +/- 0; med 0, IQR 0",0,"36.41 +/- 17.3; med 33.47, IQR 10.5",36.4076980591,"1043 +/- 652; med 787.1, IQR 531",1043.38898926
notch_18x14,notch,18x14,895--895,412--412,upper_bound,"monotonic,unload_reload,cyclic,nonproportional",monotonic,hgo_qp_thermo_hard,5,10_results\reports\level4_multigeometry_multipath_qp_hgo\notch_18x14\upper_bound\summary.json,"16.27 +/- 6.88; med 15.46, IQR 10",16.2689584732,"2.038 +/- 0.000358; med 2.038, IQR 0.000257",2.03776631355,"3.245 +/- 0.000475; med 3.245, IQR 0.000369",3.2449672699,"0.9997 +/- 6.13e-05; med 0.9997, IQR 3.74e-05",0.99973757267,"0 +/- 0; med 0, IQR 0",0,"0 +/- 0; med 0, IQR 0",0,"1.217e-07 +/- 6.85e-08; med 6.736e-08, IQR 1.34e-07",1.21699592626e-07,"0 +/- 0; med 0, IQR 0",0,"34.82 +/- 16.7; med 32, IQR 10",34.8247955322,"27.79 +/- 20.4; med 12.93, IQR 25.8",27.7884916306
notch_18x14,notch,18x14,895--895,412--412,upper_bound,"monotonic,unload_reload,cyclic,nonproportional",nonproportional,hgo_qp_thermo_hard,5,10_results\reports\level4_multigeometry_multipath_qp_hgo\notch_18x14\upper_bound\summary.json,"13.19 +/- 5.56; med 12.48, IQR 8.2",13.1901935577,"1.335 +/- 0.000253; med 1.335, IQR 0.000181",1.33506572247,"2.208 +/- 0.000306; med 2.208, IQR 0.000244",2.20812783241,"0.9999 +/- 2.75e-05; med 0.9999, IQR 1.76e-05",0.999870836735,"0 +/- 0; med 0, IQR 0",0,"0 +/- 0; med 0, IQR 0",0,"1.214e-07 +/- 6.86e-08; med 6.685e-08, IQR 1.34e-07",1.21449838275e-07,"0 +/- 0; med 0, IQR 0",0,"28.04 +/- 13.3; med 25.85, IQR 8.06",28.0435153961,"25.41 +/- 16.6; med 21.77, IQR 7.81",25.414226532
notch_18x14,notch,18x14,895--895,412--412,upper_bound,"monotonic,unload_reload,cyclic,nonproportional",unload_reload,hgo_qp_thermo_hard,5,10_results\reports\level4_multigeometry_multipath_qp_hgo\notch_18x14\upper_bound\summary.json,"14.34 +/- 6.06; med 13.6, IQR 8.9",14.3373060226,"1.549 +/- 0.000284; med 1.549, IQR 0.000203",1.54877681732,"2.544 +/- 0.000357; med 2.543, IQR 0.000282",2.54360723495,"0.9998 +/- 4.73e-05; med 0.9998, IQR 2.51e-05",0.999792647362,"1 +/- 5.97e-05; med 1, IQR 2.93e-05",1.000086689,"0.6481 +/- 6.08e-06; med 0.6481, IQR 1.22e-05",0.648053133488,"1.214e-07 +/- 6.82e-08; med 6.704e-08, IQR 1.33e-07",1.2142265291e-07,"0 +/- 0; med 0, IQR 0",0,"32.63 +/- 15.6; med 30.03, IQR 9.4",32.626525116,"20.47 +/- 12.6; med 15.91, IQR 17",20.4706628799
notch_20x15,notch,20x15,1063--1064,492--493,curriculum,"monotonic,unload_reload",cyclic,hgo_qp_thermo_hard,5,10_results\reports\level4_multigeometry_multipath_qp_hgo\notch_20x15\curriculum\summary.json,"117.3 +/- 29.5; med 135.2, IQR 49.6",117.339987183,"1.851 +/- 0.071; med 1.888, IQR 0.0125",1.85141727924,"2.801 +/- 0.0823; med 2.844, IQR 0.0175",2.80122609138,"1.001 +/- 0.0013; med 1, IQR 0.000391",1.00054657459,"0.9918 +/- 0.016; med 0.9999, IQR 0.000695",0.991845083237,"0.815 +/- 0.0276; med 0.8291, IQR 0.00289",0.814973425865,"1.298e-05 +/- 1.42e-05; med 5.867e-06, IQR 2.08e-05",1.29813935658e-05,"0 +/- 0; med 0, IQR 0",0,"185.2 +/- 120; med 206.2, IQR 132",185.161699677,"1.423e+04 +/- 1.62e+04; med 9650, IQR 9.09e+03",14225.3347168
notch_20x15,notch,20x15,1063--1064,492--493,curriculum,"monotonic,unload_reload",monotonic,hgo_qp_thermo_hard,5,10_results\reports\level4_multigeometry_multipath_qp_hgo\notch_20x15\curriculum\summary.json,"129.2 +/- 32.4; med 148.9, IQR 55.1",129.239076233,"2.121 +/- 0.0726; med 2.158, IQR 0.0121",2.1210713625,"3.289 +/- 0.0918; med 3.337, IQR 0.0187",3.28947954178,"1.017 +/- 0.0325; med 1, IQR 0.00392",1.01690397263,"0 +/- 0; med 0, IQR 0",0,"0 +/- 0; med 0, IQR 0",0,"1.298e-05 +/- 1.42e-05; med 5.867e-06, IQR 2.08e-05",1.29815014958e-05,"0 +/- 0; med 0, IQR 0",0,"177.8 +/- 115; med 198.1, IQR 127",177.784383011,"256.8 +/- 251; med 212.7, IQR 196",256.812162018
notch_20x15,notch,20x15,1063--1064,492--493,curriculum,"monotonic,unload_reload",nonproportional,hgo_qp_thermo_hard,5,10_results\reports\level4_multigeometry_multipath_qp_hgo\notch_20x15\curriculum\summary.json,"107.9 +/- 27.1; med 124.3, IQR 46.1",107.878053284,"1.504 +/- 0.05; med 1.53, IQR 0.00872",1.5040927887,"2.372 +/- 0.0585; med 2.402, IQR 0.0135",2.3719274044,"1.021 +/- 0.0412; med 1, IQR 0.00203",1.0209397912,"0 +/- 0; med 0, IQR 0",0,"0 +/- 0; med 0, IQR 0",0,"1.298e-05 +/- 1.42e-05; med 5.867e-06, IQR 2.08e-05",1.29814523149e-05,"0 +/- 0; med 0, IQR 0",0,"142.9 +/- 92.8; med 159.4, IQR 102",142.933200073,"432.4 +/- 463; med 353.5, IQR 338",432.376170349
