Ablation,Ablation id,Solver mode,Newton damping,Newton steps,Line search,Regularization,Model,Load path,Metric,Metric label,Mean,Std,Median,IQR,Seeds,Source
Tangent-linearized solver loss,tangent_linearized_solver_loss,linearized,1.0,1,False,1e-06,hgo_qp_true_j2,cyclic,displacement_relative_l2,rollout disp rel L2,132.931,61.4991,111.841,118.107,5,<project-root>\10_results\reports\solver_in_loop_formal_main\notch_14x11\arms\tangent_linearized_solver_loss\summary.json
Tangent-linearized solver loss,tangent_linearized_solver_loss,linearized,1.0,1,False,1e-06,hgo_qp_true_j2,cyclic,final_displacement_relative_l2,final disp rel L2,887.368,392.782,747.017,707.409,5,<project-root>\10_results\reports\solver_in_loop_formal_main\notch_14x11\arms\tangent_linearized_solver_loss\summary.json
Tangent-linearized solver loss,tangent_linearized_solver_loss,linearized,1.0,1,False,1e-06,hgo_qp_true_j2,cyclic,qp_history_relative_l2,QP history rel L2,1.64518,0.544608,1.95064,1.02777,5,<project-root>\10_results\reports\solver_in_loop_formal_main\notch_14x11\arms\tangent_linearized_solver_loss\summary.json
Tangent-linearized solver loss,tangent_linearized_solver_loss,linearized,1.0,1,False,1e-06,hgo_qp_true_j2,cyclic,qp_history_increment_relative_l2,QP history-inc rel L2,1.18721,0.220996,1.09743,0.245007,5,<project-root>\10_results\reports\solver_in_loop_formal_main\notch_14x11\arms\tangent_linearized_solver_loss\summary.json
Tangent-linearized solver loss,tangent_linearized_solver_loss,linearized,1.0,1,False,1e-06,hgo_qp_true_j2,cyclic,qp_reversal_eqp_increment_relative_l2,QP reversal eqp-inc rel L2,1.09613,0.109279,1.026,0.196595,5,<project-root>\10_results\reports\solver_in_loop_formal_main\notch_14x11\arms\tangent_linearized_solver_loss\summary.json
Tangent-linearized solver loss,tangent_linearized_solver_loss,linearized,1.0,1,False,1e-06,hgo_qp_true_j2,cyclic,qp_reversal_plastic_work_increment_relative_l2,QP reversal work-inc rel L2,1.08753,0.0997511,1.02328,0.178373,5,<project-root>\10_results\reports\solver_in_loop_formal_main\notch_14x11\arms\tangent_linearized_solver_loss\summary.json
Tangent-linearized solver loss,tangent_linearized_solver_loss,linearized,1.0,1,False,1e-06,hgo_qp_true_j2,cyclic,qp_reversal_yield_flag_mae,QP reversal yield MAE,0.456884,0.0685386,0.476449,0.119565,5,<project-root>\10_results\reports\solver_in_loop_formal_main\notch_14x11\arms\tangent_linearized_solver_loss\summary.json
Tangent-linearized solver loss,tangent_linearized_solver_loss,linearized,1.0,1,False,1e-06,hgo_qp_true_j2,cyclic,fem_residual_relative_rms,FEM residual rel RMS,10.195,5.9514,12.4502,12.0059,5,<project-root>\10_results\reports\solver_in_loop_formal_main\notch_14x11\arms\tangent_linearized_solver_loss\summary.json
Tangent-linearized solver loss,tangent_linearized_solver_loss,linearized,1.0,1,False,1e-06,hgo_qp_true_j2,cyclic,fem_energy_relative_error,FEM energy rel err,162.958,116.085,186.538,190.974,5,<project-root>\10_results\reports\solver_in_loop_formal_main\notch_14x11\arms\tangent_linearized_solver_loss\summary.json
Tangent-linearized solver loss,tangent_linearized_solver_loss,linearized,1.0,1,False,1e-06,hgo_qp_true_j2,cyclic,fem_solver_linearized_residual_relative_rms,FEM tangent-solver rel RMS,3.38007,0.971139,3.65792,1.82566,5,<project-root>\10_results\reports\solver_in_loop_formal_main\notch_14x11\arms\tangent_linearized_solver_loss\summary.json
Tangent-linearized solver loss,tangent_linearized_solver_loss,linearized,1.0,1,False,1e-06,hgo_qp_true_j2,monotonic,displacement_relative_l2,rollout disp rel L2,149.962,69.505,125.88,133.712,5,<project-root>\10_results\reports\solver_in_loop_formal_main\notch_14x11\arms\tangent_linearized_solver_loss\summary.json
Tangent-linearized solver loss,tangent_linearized_solver_loss,linearized,1.0,1,False,1e-06,hgo_qp_true_j2,monotonic,final_displacement_relative_l2,final disp rel L2,192.523,85.5834,161.38,153.359,5,<project-root>\10_results\reports\solver_in_loop_formal_main\notch_14x11\arms\tangent_linearized_solver_loss\summary.json
Tangent-linearized solver loss,tangent_linearized_solver_loss,linearized,1.0,1,False,1e-06,hgo_qp_true_j2,monotonic,qp_history_relative_l2,QP history rel L2,1.94718,0.79536,2.43857,1.49277,5,<project-root>\10_results\reports\solver_in_loop_formal_main\notch_14x11\arms\tangent_linearized_solver_loss\summary.json
Tangent-linearized solver loss,tangent_linearized_solver_loss,linearized,1.0,1,False,1e-06,hgo_qp_true_j2,monotonic,qp_history_increment_relative_l2,QP history-inc rel L2,1.65514,0.752484,1.36254,0.89585,5,<project-root>\10_results\reports\solver_in_loop_formal_main\notch_14x11\arms\tangent_linearized_solver_loss\summary.json
Tangent-linearized solver loss,tangent_linearized_solver_loss,linearized,1.0,1,False,1e-06,hgo_qp_true_j2,monotonic,qp_reversal_eqp_increment_relative_l2,QP reversal eqp-inc rel L2,0,0,0,0,5,<project-root>\10_results\reports\solver_in_loop_formal_main\notch_14x11\arms\tangent_linearized_solver_loss\summary.json
Tangent-linearized solver loss,tangent_linearized_solver_loss,linearized,1.0,1,False,1e-06,hgo_qp_true_j2,monotonic,qp_reversal_plastic_work_increment_relative_l2,QP reversal work-inc rel L2,0,0,0,0,5,<project-root>\10_results\reports\solver_in_loop_formal_main\notch_14x11\arms\tangent_linearized_solver_loss\summary.json
Tangent-linearized solver loss,tangent_linearized_solver_loss,linearized,1.0,1,False,1e-06,hgo_qp_true_j2,monotonic,qp_reversal_yield_flag_mae,QP reversal yield MAE,0,0,0,0,5,<project-root>\10_results\reports\solver_in_loop_formal_main\notch_14x11\arms\tangent_linearized_solver_loss\summary.json
Tangent-linearized solver loss,tangent_linearized_solver_loss,linearized,1.0,1,False,1e-06,hgo_qp_true_j2,monotonic,fem_residual_relative_rms,FEM residual rel RMS,9.82697,5.7717,11.8495,11.8126,5,<project-root>\10_results\reports\solver_in_loop_formal_main\notch_14x11\arms\tangent_linearized_solver_loss\summary.json
Tangent-linearized solver loss,tangent_linearized_solver_loss,linearized,1.0,1,False,1e-06,hgo_qp_true_j2,monotonic,fem_energy_relative_error,FEM energy rel err,33.2476,18.2871,24.1061,19.7526,5,<project-root>\10_results\reports\solver_in_loop_formal_main\notch_14x11\arms\tangent_linearized_solver_loss\summary.json
Tangent-linearized solver loss,tangent_linearized_solver_loss,linearized,1.0,1,False,1e-06,hgo_qp_true_j2,monotonic,fem_solver_linearized_residual_relative_rms,FEM tangent-solver rel RMS,2.35313,1.61847,3.22477,3.23864,5,<project-root>\10_results\reports\solver_in_loop_formal_main\notch_14x11\arms\tangent_linearized_solver_loss\summary.json
Tangent-linearized solver loss,tangent_linearized_solver_loss,linearized,1.0,1,False,1e-06,hgo_qp_true_j2,nonproportional,displacement_relative_l2,rollout disp rel L2,118.302,54.9077,99.278,105.631,5,<project-root>\10_results\reports\solver_in_loop_formal_main\notch_14x11\arms\tangent_linearized_solver_loss\summary.json
Tangent-linearized solver loss,tangent_linearized_solver_loss,linearized,1.0,1,False,1e-06,hgo_qp_true_j2,nonproportional,final_displacement_relative_l2,final disp rel L2,158.606,70.5716,132.876,126.512,5,<project-root>\10_results\reports\solver_in_loop_formal_main\notch_14x11\arms\tangent_linearized_solver_loss\summary.json
Tangent-linearized solver loss,tangent_linearized_solver_loss,linearized,1.0,1,False,1e-06,hgo_qp_true_j2,nonproportional,qp_history_relative_l2,QP history rel L2,1.46371,0.390777,1.70379,0.73643,5,<project-root>\10_results\reports\solver_in_loop_formal_main\notch_14x11\arms\tangent_linearized_solver_loss\summary.json
Tangent-linearized solver loss,tangent_linearized_solver_loss,linearized,1.0,1,False,1e-06,hgo_qp_true_j2,nonproportional,qp_history_increment_relative_l2,QP history-inc rel L2,1.53854,0.628331,1.28958,0.716756,5,<project-root>\10_results\reports\solver_in_loop_formal_main\notch_14x11\arms\tangent_linearized_solver_loss\summary.json
Tangent-linearized solver loss,tangent_linearized_solver_loss,linearized,1.0,1,False,1e-06,hgo_qp_true_j2,nonproportional,qp_reversal_eqp_increment_relative_l2,QP reversal eqp-inc rel L2,0,0,0,0,5,<project-root>\10_results\reports\solver_in_loop_formal_main\notch_14x11\arms\tangent_linearized_solver_loss\summary.json
Tangent-linearized solver loss,tangent_linearized_solver_loss,linearized,1.0,1,False,1e-06,hgo_qp_true_j2,nonproportional,qp_reversal_plastic_work_increment_relative_l2,QP reversal work-inc rel L2,0,0,0,0,5,<project-root>\10_results\reports\solver_in_loop_formal_main\notch_14x11\arms\tangent_linearized_solver_loss\summary.json
Tangent-linearized solver loss,tangent_linearized_solver_loss,linearized,1.0,1,False,1e-06,hgo_qp_true_j2,nonproportional,qp_reversal_yield_flag_mae,QP reversal yield MAE,0,0,0,0,5,<project-root>\10_results\reports\solver_in_loop_formal_main\notch_14x11\arms\tangent_linearized_solver_loss\summary.json
Tangent-linearized solver loss,tangent_linearized_solver_loss,linearized,1.0,1,False,1e-06,hgo_qp_true_j2,nonproportional,fem_residual_relative_rms,FEM residual rel RMS,7.86036,4.59844,9.54226,9.2734,5,<project-root>\10_results\reports\solver_in_loop_formal_main\notch_14x11\arms\tangent_linearized_solver_loss\summary.json
Tangent-linearized solver loss,tangent_linearized_solver_loss,linearized,1.0,1,False,1e-06,hgo_qp_true_j2,nonproportional,fem_energy_relative_error,FEM energy rel err,26.5189,14.817,23.4514,12.9624,5,<project-root>\10_results\reports\solver_in_loop_formal_main\notch_14x11\arms\tangent_linearized_solver_loss\summary.json
Tangent-linearized solver loss,tangent_linearized_solver_loss,linearized,1.0,1,False,1e-06,hgo_qp_true_j2,nonproportional,fem_solver_linearized_residual_relative_rms,FEM tangent-solver rel RMS,2.16025,1.13895,2.69969,2.29569,5,<project-root>\10_results\reports\solver_in_loop_formal_main\notch_14x11\arms\tangent_linearized_solver_loss\summary.json
Tangent-linearized solver loss,tangent_linearized_solver_loss,linearized,1.0,1,False,1e-06,hgo_qp_true_j2,unload_reload,displacement_relative_l2,rollout disp rel L2,136.205,63.1464,114.347,121.389,5,<project-root>\10_results\reports\solver_in_loop_formal_main\notch_14x11\arms\tangent_linearized_solver_loss\summary.json
Tangent-linearized solver loss,tangent_linearized_solver_loss,linearized,1.0,1,False,1e-06,hgo_qp_true_j2,unload_reload,final_displacement_relative_l2,final disp rel L2,185.005,82.2226,155.182,147.724,5,<project-root>\10_results\reports\solver_in_loop_formal_main\notch_14x11\arms\tangent_linearized_solver_loss\summary.json
Tangent-linearized solver loss,tangent_linearized_solver_loss,linearized,1.0,1,False,1e-06,hgo_qp_true_j2,unload_reload,qp_history_relative_l2,QP history rel L2,1.68896,0.579037,2.0499,1.08807,5,<project-root>\10_results\reports\solver_in_loop_formal_main\notch_14x11\arms\tangent_linearized_solver_loss\summary.json
Tangent-linearized solver loss,tangent_linearized_solver_loss,linearized,1.0,1,False,1e-06,hgo_qp_true_j2,unload_reload,qp_history_increment_relative_l2,QP history-inc rel L2,1.64929,0.756017,1.35211,0.864389,5,<project-root>\10_results\reports\solver_in_loop_formal_main\notch_14x11\arms\tangent_linearized_solver_loss\summary.json
Tangent-linearized solver loss,tangent_linearized_solver_loss,linearized,1.0,1,False,1e-06,hgo_qp_true_j2,unload_reload,qp_reversal_eqp_increment_relative_l2,QP reversal eqp-inc rel L2,4.02398,2.83992,3.47901,6.2643,5,<project-root>\10_results\reports\solver_in_loop_formal_main\notch_14x11\arms\tangent_linearized_solver_loss\summary.json
Tangent-linearized solver loss,tangent_linearized_solver_loss,linearized,1.0,1,False,1e-06,hgo_qp_true_j2,unload_reload,qp_reversal_plastic_work_increment_relative_l2,QP reversal work-inc rel L2,4.05581,2.86781,3.51285,6.316,5,<project-root>\10_results\reports\solver_in_loop_formal_main\notch_14x11\arms\tangent_linearized_solver_loss\summary.json
Tangent-linearized solver loss,tangent_linearized_solver_loss,linearized,1.0,1,False,1e-06,hgo_qp_true_j2,unload_reload,qp_reversal_yield_flag_mae,QP reversal yield MAE,0.534387,0.400108,0.371542,0.699605,5,<project-root>\10_results\reports\solver_in_loop_formal_main\notch_14x11\arms\tangent_linearized_solver_loss\summary.json
Tangent-linearized solver loss,tangent_linearized_solver_loss,linearized,1.0,1,False,1e-06,hgo_qp_true_j2,unload_reload,fem_residual_relative_rms,FEM residual rel RMS,9.13521,5.33633,11.125,10.7658,5,<project-root>\10_results\reports\solver_in_loop_formal_main\notch_14x11\arms\tangent_linearized_solver_loss\summary.json
Tangent-linearized solver loss,tangent_linearized_solver_loss,linearized,1.0,1,False,1e-06,hgo_qp_true_j2,unload_reload,fem_energy_relative_error,FEM energy rel err,29.9087,17.1125,22.8599,20.1768,5,<project-root>\10_results\reports\solver_in_loop_formal_main\notch_14x11\arms\tangent_linearized_solver_loss\summary.json
Tangent-linearized solver loss,tangent_linearized_solver_loss,linearized,1.0,1,False,1e-06,hgo_qp_true_j2,unload_reload,fem_solver_linearized_residual_relative_rms,FEM tangent-solver rel RMS,2.30583,1.4623,3.04079,2.93984,5,<project-root>\10_results\reports\solver_in_loop_formal_main\notch_14x11\arms\tangent_linearized_solver_loss\summary.json
One-step dense Newton,one_step_dense_newton,dense_newton,1.0,1,False,1e-06,hgo_qp_true_j2,cyclic,displacement_relative_l2,rollout disp rel L2,137.525,47.5321,117.343,59.8244,5,<project-root>\10_results\reports\solver_in_loop_formal_main\notch_14x11\arms\one_step_dense_newton\summary.json
One-step dense Newton,one_step_dense_newton,dense_newton,1.0,1,False,1e-06,hgo_qp_true_j2,cyclic,final_displacement_relative_l2,final disp rel L2,929.891,317.604,778.633,444.628,5,<project-root>\10_results\reports\solver_in_loop_formal_main\notch_14x11\arms\one_step_dense_newton\summary.json
One-step dense Newton,one_step_dense_newton,dense_newton,1.0,1,False,1e-06,hgo_qp_true_j2,cyclic,qp_history_relative_l2,QP history rel L2,1.53664,0.419453,1.72184,0.650334,5,<project-root>\10_results\reports\solver_in_loop_formal_main\notch_14x11\arms\one_step_dense_newton\summary.json
One-step dense Newton,one_step_dense_newton,dense_newton,1.0,1,False,1e-06,hgo_qp_true_j2,cyclic,qp_history_increment_relative_l2,QP history-inc rel L2,1.37193,0.221855,1.47155,0.236203,5,<project-root>\10_results\reports\solver_in_loop_formal_main\notch_14x11\arms\one_step_dense_newton\summary.json
One-step dense Newton,one_step_dense_newton,dense_newton,1.0,1,False,1e-06,hgo_qp_true_j2,cyclic,qp_reversal_eqp_increment_relative_l2,QP reversal eqp-inc rel L2,1.07461,0.0695078,1.0642,0.144517,5,<project-root>\10_results\reports\solver_in_loop_formal_main\notch_14x11\arms\one_step_dense_newton\summary.json
One-step dense Newton,one_step_dense_newton,dense_newton,1.0,1,False,1e-06,hgo_qp_true_j2,cyclic,qp_reversal_plastic_work_increment_relative_l2,QP reversal work-inc rel L2,1.06728,0.0630093,1.05632,0.132752,5,<project-root>\10_results\reports\solver_in_loop_formal_main\notch_14x11\arms\one_step_dense_newton\summary.json
One-step dense Newton,one_step_dense_newton,dense_newton,1.0,1,False,1e-06,hgo_qp_true_j2,cyclic,qp_reversal_yield_flag_mae,QP reversal yield MAE,0.439855,0.0881292,0.400362,0.157609,5,<project-root>\10_results\reports\solver_in_loop_formal_main\notch_14x11\arms\one_step_dense_newton\summary.json
One-step dense Newton,one_step_dense_newton,dense_newton,1.0,1,False,1e-06,hgo_qp_true_j2,cyclic,fem_residual_relative_rms,FEM residual rel RMS,9.27224,4.29826,11.2623,5.58087,5,<project-root>\10_results\reports\solver_in_loop_formal_main\notch_14x11\arms\one_step_dense_newton\summary.json
One-step dense Newton,one_step_dense_newton,dense_newton,1.0,1,False,1e-06,hgo_qp_true_j2,cyclic,fem_energy_relative_error,FEM energy rel err,142.716,80.0032,159.346,70.9227,5,<project-root>\10_results\reports\solver_in_loop_formal_main\notch_14x11\arms\one_step_dense_newton\summary.json
One-step dense Newton,one_step_dense_newton,dense_newton,1.0,1,False,1e-06,hgo_qp_true_j2,cyclic,fem_solver_linearized_residual_relative_rms,FEM tangent-solver rel RMS,345.441,118.256,288.603,161.535,5,<project-root>\10_results\reports\solver_in_loop_formal_main\notch_14x11\arms\one_step_dense_newton\summary.json
One-step dense Newton,one_step_dense_newton,dense_newton,1.0,1,False,1e-06,hgo_qp_true_j2,cyclic,fem_newton_initial_residual_relative_rms,Newton initial residual rel RMS,8.88586,4.08799,10.5785,4.89589,5,<project-root>\10_results\reports\solver_in_loop_formal_main\notch_14x11\arms\one_step_dense_newton\summary.json
One-step dense Newton,one_step_dense_newton,dense_newton,1.0,1,False,1e-06,hgo_qp_true_j2,cyclic,fem_newton_final_residual_relative_rms,Newton final residual rel RMS,0.000374592,0.000312371,0.000263038,0.00031059,5,<project-root>\10_results\reports\solver_in_loop_formal_main\notch_14x11\arms\one_step_dense_newton\summary.json
One-step dense Newton,one_step_dense_newton,dense_newton,1.0,1,False,1e-06,hgo_qp_true_j2,cyclic,fem_newton_residual_ratio,Newton residual ratio,4.38019e-05,3.77118e-05,2.99685e-05,1.18173e-05,5,<project-root>\10_results\reports\solver_in_loop_formal_main\notch_14x11\arms\one_step_dense_newton\summary.json
One-step dense Newton,one_step_dense_newton,dense_newton,1.0,1,False,1e-06,hgo_qp_true_j2,cyclic,fem_newton_residual_decrease_fraction,Newton residual decrease,0.999956,3.76985e-05,0.99997,1.18613e-05,5,<project-root>\10_results\reports\solver_in_loop_formal_main\notch_14x11\arms\one_step_dense_newton\summary.json
One-step dense Newton,one_step_dense_newton,dense_newton,1.0,1,False,1e-06,hgo_qp_true_j2,cyclic,fem_newton_step_residual_decrease_fraction,Newton step residual decrease,0.999956,3.76985e-05,0.99997,1.18613e-05,5,<project-root>\10_results\reports\solver_in_loop_formal_main\notch_14x11\arms\one_step_dense_newton\summary.json
One-step dense Newton,one_step_dense_newton,dense_newton,1.0,1,False,1e-06,hgo_qp_true_j2,cyclic,fem_newton_step1_residual_ratio,Newton step1 residual ratio,4.38019e-05,3.77118e-05,2.99685e-05,1.18173e-05,5,<project-root>\10_results\reports\solver_in_loop_formal_main\notch_14x11\arms\one_step_dense_newton\summary.json
One-step dense Newton,one_step_dense_newton,dense_newton,1.0,1,False,1e-06,hgo_qp_true_j2,cyclic,fem_newton_step1_residual_decrease_fraction,Newton step1 residual decrease,0.999956,3.76985e-05,0.99997,1.18613e-05,5,<project-root>\10_results\reports\solver_in_loop_formal_main\notch_14x11\arms\one_step_dense_newton\summary.json
One-step dense Newton,one_step_dense_newton,dense_newton,1.0,1,False,1e-06,hgo_qp_true_j2,cyclic,fem_newton_correction_relative_norm,Newton correction rel norm,2.46418,2.06891,1.97309,2.49136,5,<project-root>\10_results\reports\solver_in_loop_formal_main\notch_14x11\arms\one_step_dense_newton\summary.json
One-step dense Newton,one_step_dense_newton,dense_newton,1.0,1,False,1e-06,hgo_qp_true_j2,cyclic,fem_newton_accepted_damping,Newton accepted damping,1,0,1,0,5,<project-root>\10_results\reports\solver_in_loop_formal_main\notch_14x11\arms\one_step_dense_newton\summary.json
One-step dense Newton,one_step_dense_newton,dense_newton,1.0,1,False,1e-06,hgo_qp_true_j2,cyclic,fem_newton_convergence_rate,Newton convergence rate,1,0,1,0,5,<project-root>\10_results\reports\solver_in_loop_formal_main\notch_14x11\arms\one_step_dense_newton\summary.json
One-step dense Newton,one_step_dense_newton,dense_newton,1.0,1,False,1e-06,hgo_qp_true_j2,cyclic,fem_newton_failure_rate,Newton failure rate,0,0,0,0,5,<project-root>\10_results\reports\solver_in_loop_formal_main\notch_14x11\arms\one_step_dense_newton\summary.json
One-step dense Newton,one_step_dense_newton,dense_newton,1.0,1,False,1e-06,hgo_qp_true_j2,monotonic,displacement_relative_l2,rollout disp rel L2,154.814,53.6085,132.101,67.9678,5,<project-root>\10_results\reports\solver_in_loop_formal_main\notch_14x11\arms\one_step_dense_newton\summary.json
One-step dense Newton,one_step_dense_newton,dense_newton,1.0,1,False,1e-06,hgo_qp_true_j2,monotonic,final_displacement_relative_l2,final disp rel L2,201.189,68.8206,168.813,97.2452,5,<project-root>\10_results\reports\solver_in_loop_formal_main\notch_14x11\arms\one_step_dense_newton\summary.json
One-step dense Newton,one_step_dense_newton,dense_newton,1.0,1,False,1e-06,hgo_qp_true_j2,monotonic,qp_history_relative_l2,QP history rel L2,1.81027,0.610184,2.03025,0.970654,5,<project-root>\10_results\reports\solver_in_loop_formal_main\notch_14x11\arms\one_step_dense_newton\summary.json
One-step dense Newton,one_step_dense_newton,dense_newton,1.0,1,False,1e-06,hgo_qp_true_j2,monotonic,qp_history_increment_relative_l2,QP history-inc rel L2,2.27604,0.749304,2.5097,0.854234,5,<project-root>\10_results\reports\solver_in_loop_formal_main\notch_14x11\arms\one_step_dense_newton\summary.json
One-step dense Newton,one_step_dense_newton,dense_newton,1.0,1,False,1e-06,hgo_qp_true_j2,monotonic,qp_reversal_eqp_increment_relative_l2,QP reversal eqp-inc rel L2,0,0,0,0,5,<project-root>\10_results\reports\solver_in_loop_formal_main\notch_14x11\arms\one_step_dense_newton\summary.json
One-step dense Newton,one_step_dense_newton,dense_newton,1.0,1,False,1e-06,hgo_qp_true_j2,monotonic,qp_reversal_plastic_work_increment_relative_l2,QP reversal work-inc rel L2,0,0,0,0,5,<project-root>\10_results\reports\solver_in_loop_formal_main\notch_14x11\arms\one_step_dense_newton\summary.json
One-step dense Newton,one_step_dense_newton,dense_newton,1.0,1,False,1e-06,hgo_qp_true_j2,monotonic,qp_reversal_yield_flag_mae,QP reversal yield MAE,0,0,0,0,5,<project-root>\10_results\reports\solver_in_loop_formal_main\notch_14x11\arms\one_step_dense_newton\summary.json
One-step dense Newton,one_step_dense_newton,dense_newton,1.0,1,False,1e-06,hgo_qp_true_j2,monotonic,fem_residual_relative_rms,FEM residual rel RMS,8.88356,4.11145,10.7636,5.3487,5,<project-root>\10_results\reports\solver_in_loop_formal_main\notch_14x11\arms\one_step_dense_newton\summary.json
One-step dense Newton,one_step_dense_newton,dense_newton,1.0,1,False,1e-06,hgo_qp_true_j2,monotonic,fem_energy_relative_error,FEM energy rel err,64.7992,39.8856,48.957,49.1241,5,<project-root>\10_results\reports\solver_in_loop_formal_main\notch_14x11\arms\one_step_dense_newton\summary.json
One-step dense Newton,one_step_dense_newton,dense_newton,1.0,1,False,1e-06,hgo_qp_true_j2,monotonic,fem_solver_linearized_residual_relative_rms,FEM tangent-solver rel RMS,141.853,49.0752,122.05,59.7795,5,<project-root>\10_results\reports\solver_in_loop_formal_main\notch_14x11\arms\one_step_dense_newton\summary.json
One-step dense Newton,one_step_dense_newton,dense_newton,1.0,1,False,1e-06,hgo_qp_true_j2,monotonic,fem_newton_initial_residual_relative_rms,Newton initial residual rel RMS,8.51664,3.91139,10.1237,4.68707,5,<project-root>\10_results\reports\solver_in_loop_formal_main\notch_14x11\arms\one_step_dense_newton\summary.json
One-step dense Newton,one_step_dense_newton,dense_newton,1.0,1,False,1e-06,hgo_qp_true_j2,monotonic,fem_newton_final_residual_relative_rms,Newton final residual rel RMS,0.000359961,0.000301923,0.00025597,0.000289525,5,<project-root>\10_results\reports\solver_in_loop_formal_main\notch_14x11\arms\one_step_dense_newton\summary.json
One-step dense Newton,one_step_dense_newton,dense_newton,1.0,1,False,1e-06,hgo_qp_true_j2,monotonic,fem_newton_residual_ratio,Newton residual ratio,4.39516e-05,3.81856e-05,2.98301e-05,1.09662e-05,5,<project-root>\10_results\reports\solver_in_loop_formal_main\notch_14x11\arms\one_step_dense_newton\summary.json
One-step dense Newton,one_step_dense_newton,dense_newton,1.0,1,False,1e-06,hgo_qp_true_j2,monotonic,fem_newton_residual_decrease_fraction,Newton residual decrease,0.999956,3.82037e-05,0.99997,1.10269e-05,5,<project-root>\10_results\reports\solver_in_loop_formal_main\notch_14x11\arms\one_step_dense_newton\summary.json
One-step dense Newton,one_step_dense_newton,dense_newton,1.0,1,False,1e-06,hgo_qp_true_j2,monotonic,fem_newton_step_residual_decrease_fraction,Newton step residual decrease,0.999956,3.82037e-05,0.99997,1.10269e-05,5,<project-root>\10_results\reports\solver_in_loop_formal_main\notch_14x11\arms\one_step_dense_newton\summary.json
One-step dense Newton,one_step_dense_newton,dense_newton,1.0,1,False,1e-06,hgo_qp_true_j2,monotonic,fem_newton_step1_residual_ratio,Newton step1 residual ratio,4.39516e-05,3.81856e-05,2.98301e-05,1.09662e-05,5,<project-root>\10_results\reports\solver_in_loop_formal_main\notch_14x11\arms\one_step_dense_newton\summary.json
One-step dense Newton,one_step_dense_newton,dense_newton,1.0,1,False,1e-06,hgo_qp_true_j2,monotonic,fem_newton_step1_residual_decrease_fraction,Newton step1 residual decrease,0.999956,3.82037e-05,0.99997,1.10269e-05,5,<project-root>\10_results\reports\solver_in_loop_formal_main\notch_14x11\arms\one_step_dense_newton\summary.json
One-step dense Newton,one_step_dense_newton,dense_newton,1.0,1,False,1e-06,hgo_qp_true_j2,monotonic,fem_newton_correction_relative_norm,Newton correction rel norm,2.8591,2.98795,1.44749,2.49803,5,<project-root>\10_results\reports\solver_in_loop_formal_main\notch_14x11\arms\one_step_dense_newton\summary.json
One-step dense Newton,one_step_dense_newton,dense_newton,1.0,1,False,1e-06,hgo_qp_true_j2,monotonic,fem_newton_accepted_damping,Newton accepted damping,1,0,1,0,5,<project-root>\10_results\reports\solver_in_loop_formal_main\notch_14x11\arms\one_step_dense_newton\summary.json
One-step dense Newton,one_step_dense_newton,dense_newton,1.0,1,False,1e-06,hgo_qp_true_j2,monotonic,fem_newton_convergence_rate,Newton convergence rate,1,0,1,0,5,<project-root>\10_results\reports\solver_in_loop_formal_main\notch_14x11\arms\one_step_dense_newton\summary.json
One-step dense Newton,one_step_dense_newton,dense_newton,1.0,1,False,1e-06,hgo_qp_true_j2,monotonic,fem_newton_failure_rate,Newton failure rate,0,0,0,0,5,<project-root>\10_results\reports\solver_in_loop_formal_main\notch_14x11\arms\one_step_dense_newton\summary.json
One-step dense Newton,one_step_dense_newton,dense_newton,1.0,1,False,1e-06,hgo_qp_true_j2,nonproportional,displacement_relative_l2,rollout disp rel L2,122.197,42.257,104.43,53.5452,5,<project-root>\10_results\reports\solver_in_loop_formal_main\notch_14x11\arms\one_step_dense_newton\summary.json
One-step dense Newton,one_step_dense_newton,dense_newton,1.0,1,False,1e-06,hgo_qp_true_j2,nonproportional,final_displacement_relative_l2,final disp rel L2,165.744,56.6653,139.202,80.0755,5,<project-root>\10_results\reports\solver_in_loop_formal_main\notch_14x11\arms\one_step_dense_newton\summary.json
One-step dense Newton,one_step_dense_newton,dense_newton,1.0,1,False,1e-06,hgo_qp_true_j2,nonproportional,qp_history_relative_l2,QP history rel L2,1.37876,0.305057,1.45045,0.515687,5,<project-root>\10_results\reports\solver_in_loop_formal_main\notch_14x11\arms\one_step_dense_newton\summary.json
One-step dense Newton,one_step_dense_newton,dense_newton,1.0,1,False,1e-06,hgo_qp_true_j2,nonproportional,qp_history_increment_relative_l2,QP history-inc rel L2,2.0401,0.632684,2.2043,0.784374,5,<project-root>\10_results\reports\solver_in_loop_formal_main\notch_14x11\arms\one_step_dense_newton\summary.json
One-step dense Newton,one_step_dense_newton,dense_newton,1.0,1,False,1e-06,hgo_qp_true_j2,nonproportional,qp_reversal_eqp_increment_relative_l2,QP reversal eqp-inc rel L2,0,0,0,0,5,<project-root>\10_results\reports\solver_in_loop_formal_main\notch_14x11\arms\one_step_dense_newton\summary.json
One-step dense Newton,one_step_dense_newton,dense_newton,1.0,1,False,1e-06,hgo_qp_true_j2,nonproportional,qp_reversal_plastic_work_increment_relative_l2,QP reversal work-inc rel L2,0,0,0,0,5,<project-root>\10_results\reports\solver_in_loop_formal_main\notch_14x11\arms\one_step_dense_newton\summary.json
