Ablation,Ablation id,Solver mode,Newton damping,Newton steps,Line search,Regularization,Model,Load path,Metric,Metric label,Mean,Std,Median,IQR,Seeds,Source
Tangent-linearized solver loss,tangent_linearized_solver_loss,linearized,1.0,1,False,1e-06,hgo_qp_true_j2,cyclic,qp_history_relative_l2,QP history rel L2,1.53729,0.299327,1.63817,0.216118,5,<project-root>\10_results\reports\solver_in_loop_formal_main\multi_hole_14x11\arms\tangent_linearized_solver_loss\summary.json
Tangent-linearized solver loss,tangent_linearized_solver_loss,linearized,1.0,1,False,1e-06,hgo_qp_true_j2,cyclic,qp_history_increment_relative_l2,QP history-inc rel L2,1.60816,0.335741,1.73021,0.303172,5,<project-root>\10_results\reports\solver_in_loop_formal_main\multi_hole_14x11\arms\tangent_linearized_solver_loss\summary.json
Tangent-linearized solver loss,tangent_linearized_solver_loss,linearized,1.0,1,False,1e-06,hgo_qp_true_j2,cyclic,qp_reversal_eqp_increment_relative_l2,QP reversal eqp-inc rel L2,1.2993,0.530078,1,0.263875,5,<project-root>\10_results\reports\solver_in_loop_formal_main\multi_hole_14x11\arms\tangent_linearized_solver_loss\summary.json
Tangent-linearized solver loss,tangent_linearized_solver_loss,linearized,1.0,1,False,1e-06,hgo_qp_true_j2,cyclic,qp_reversal_plastic_work_increment_relative_l2,QP reversal work-inc rel L2,1.30843,0.559008,1,0.237645,5,<project-root>\10_results\reports\solver_in_loop_formal_main\multi_hole_14x11\arms\tangent_linearized_solver_loss\summary.json
Tangent-linearized solver loss,tangent_linearized_solver_loss,linearized,1.0,1,False,1e-06,hgo_qp_true_j2,cyclic,qp_reversal_yield_flag_mae,QP reversal yield MAE,0.525157,0.215674,0.422956,0.262579,5,<project-root>\10_results\reports\solver_in_loop_formal_main\multi_hole_14x11\arms\tangent_linearized_solver_loss\summary.json
Tangent-linearized solver loss,tangent_linearized_solver_loss,linearized,1.0,1,False,1e-06,hgo_qp_true_j2,cyclic,fem_residual_relative_rms,FEM residual rel RMS,12.8537,8.56018,10.1326,8.33592,5,<project-root>\10_results\reports\solver_in_loop_formal_main\multi_hole_14x11\arms\tangent_linearized_solver_loss\summary.json
Tangent-linearized solver loss,tangent_linearized_solver_loss,linearized,1.0,1,False,1e-06,hgo_qp_true_j2,cyclic,fem_energy_relative_error,FEM energy rel err,157.812,180.03,84.9322,65.1158,5,<project-root>\10_results\reports\solver_in_loop_formal_main\multi_hole_14x11\arms\tangent_linearized_solver_loss\summary.json
Tangent-linearized solver loss,tangent_linearized_solver_loss,linearized,1.0,1,False,1e-06,hgo_qp_true_j2,cyclic,fem_solver_linearized_residual_relative_rms,FEM tangent-solver rel RMS,3.33039,1.62511,3.40337,2.64293,5,<project-root>\10_results\reports\solver_in_loop_formal_main\multi_hole_14x11\arms\tangent_linearized_solver_loss\summary.json
Tangent-linearized solver loss,tangent_linearized_solver_loss,linearized,1.0,1,False,1e-06,hgo_qp_true_j2,monotonic,displacement_relative_l2,rollout disp rel L2,60.3731,27.7356,51.6616,46.9278,5,<project-root>\10_results\reports\solver_in_loop_formal_main\multi_hole_14x11\arms\tangent_linearized_solver_loss\summary.json
Tangent-linearized solver loss,tangent_linearized_solver_loss,linearized,1.0,1,False,1e-06,hgo_qp_true_j2,monotonic,final_displacement_relative_l2,final disp rel L2,70.9849,28.4484,64.1497,51.6662,5,<project-root>\10_results\reports\solver_in_loop_formal_main\multi_hole_14x11\arms\tangent_linearized_solver_loss\summary.json
Tangent-linearized solver loss,tangent_linearized_solver_loss,linearized,1.0,1,False,1e-06,hgo_qp_true_j2,monotonic,qp_history_relative_l2,QP history rel L2,1.91283,0.5128,2.07611,0.43431,5,<project-root>\10_results\reports\solver_in_loop_formal_main\multi_hole_14x11\arms\tangent_linearized_solver_loss\summary.json
Tangent-linearized solver loss,tangent_linearized_solver_loss,linearized,1.0,1,False,1e-06,hgo_qp_true_j2,monotonic,qp_history_increment_relative_l2,QP history-inc rel L2,2.76429,0.958723,3.12253,0.862478,5,<project-root>\10_results\reports\solver_in_loop_formal_main\multi_hole_14x11\arms\tangent_linearized_solver_loss\summary.json
Tangent-linearized solver loss,tangent_linearized_solver_loss,linearized,1.0,1,False,1e-06,hgo_qp_true_j2,monotonic,qp_reversal_eqp_increment_relative_l2,QP reversal eqp-inc rel L2,0,0,0,0,5,<project-root>\10_results\reports\solver_in_loop_formal_main\multi_hole_14x11\arms\tangent_linearized_solver_loss\summary.json
Tangent-linearized solver loss,tangent_linearized_solver_loss,linearized,1.0,1,False,1e-06,hgo_qp_true_j2,monotonic,qp_reversal_plastic_work_increment_relative_l2,QP reversal work-inc rel L2,0,0,0,0,5,<project-root>\10_results\reports\solver_in_loop_formal_main\multi_hole_14x11\arms\tangent_linearized_solver_loss\summary.json
Tangent-linearized solver loss,tangent_linearized_solver_loss,linearized,1.0,1,False,1e-06,hgo_qp_true_j2,monotonic,qp_reversal_yield_flag_mae,QP reversal yield MAE,0,0,0,0,5,<project-root>\10_results\reports\solver_in_loop_formal_main\multi_hole_14x11\arms\tangent_linearized_solver_loss\summary.json
Tangent-linearized solver loss,tangent_linearized_solver_loss,linearized,1.0,1,False,1e-06,hgo_qp_true_j2,monotonic,fem_residual_relative_rms,FEM residual rel RMS,12.3846,8.27588,9.74387,8.02595,5,<project-root>\10_results\reports\solver_in_loop_formal_main\multi_hole_14x11\arms\tangent_linearized_solver_loss\summary.json
Tangent-linearized solver loss,tangent_linearized_solver_loss,linearized,1.0,1,False,1e-06,hgo_qp_true_j2,monotonic,fem_energy_relative_error,FEM energy rel err,27.5133,18.7249,16.894,37.5905,5,<project-root>\10_results\reports\solver_in_loop_formal_main\multi_hole_14x11\arms\tangent_linearized_solver_loss\summary.json
Tangent-linearized solver loss,tangent_linearized_solver_loss,linearized,1.0,1,False,1e-06,hgo_qp_true_j2,monotonic,fem_solver_linearized_residual_relative_rms,FEM tangent-solver rel RMS,3.20821,1.5421,3.22341,2.53371,5,<project-root>\10_results\reports\solver_in_loop_formal_main\multi_hole_14x11\arms\tangent_linearized_solver_loss\summary.json
Tangent-linearized solver loss,tangent_linearized_solver_loss,linearized,1.0,1,False,1e-06,hgo_qp_true_j2,nonproportional,displacement_relative_l2,rollout disp rel L2,45.1065,20.7696,38.4742,35.2346,5,<project-root>\10_results\reports\solver_in_loop_formal_main\multi_hole_14x11\arms\tangent_linearized_solver_loss\summary.json
Tangent-linearized solver loss,tangent_linearized_solver_loss,linearized,1.0,1,False,1e-06,hgo_qp_true_j2,nonproportional,final_displacement_relative_l2,final disp rel L2,57.2413,22.9872,51.6495,41.809,5,<project-root>\10_results\reports\solver_in_loop_formal_main\multi_hole_14x11\arms\tangent_linearized_solver_loss\summary.json
Tangent-linearized solver loss,tangent_linearized_solver_loss,linearized,1.0,1,False,1e-06,hgo_qp_true_j2,nonproportional,qp_history_relative_l2,QP history rel L2,1.315,0.179519,1.35451,0.138564,5,<project-root>\10_results\reports\solver_in_loop_formal_main\multi_hole_14x11\arms\tangent_linearized_solver_loss\summary.json
Tangent-linearized solver loss,tangent_linearized_solver_loss,linearized,1.0,1,False,1e-06,hgo_qp_true_j2,nonproportional,qp_history_increment_relative_l2,QP history-inc rel L2,2.84231,0.999126,3.2429,0.864635,5,<project-root>\10_results\reports\solver_in_loop_formal_main\multi_hole_14x11\arms\tangent_linearized_solver_loss\summary.json
Tangent-linearized solver loss,tangent_linearized_solver_loss,linearized,1.0,1,False,1e-06,hgo_qp_true_j2,nonproportional,qp_reversal_eqp_increment_relative_l2,QP reversal eqp-inc rel L2,0,0,0,0,5,<project-root>\10_results\reports\solver_in_loop_formal_main\multi_hole_14x11\arms\tangent_linearized_solver_loss\summary.json
Tangent-linearized solver loss,tangent_linearized_solver_loss,linearized,1.0,1,False,1e-06,hgo_qp_true_j2,nonproportional,qp_reversal_plastic_work_increment_relative_l2,QP reversal work-inc rel L2,0,0,0,0,5,<project-root>\10_results\reports\solver_in_loop_formal_main\multi_hole_14x11\arms\tangent_linearized_solver_loss\summary.json
Tangent-linearized solver loss,tangent_linearized_solver_loss,linearized,1.0,1,False,1e-06,hgo_qp_true_j2,nonproportional,qp_reversal_yield_flag_mae,QP reversal yield MAE,0,0,0,0,5,<project-root>\10_results\reports\solver_in_loop_formal_main\multi_hole_14x11\arms\tangent_linearized_solver_loss\summary.json
Tangent-linearized solver loss,tangent_linearized_solver_loss,linearized,1.0,1,False,1e-06,hgo_qp_true_j2,nonproportional,fem_residual_relative_rms,FEM residual rel RMS,9.91284,6.59512,7.82389,6.46199,5,<project-root>\10_results\reports\solver_in_loop_formal_main\multi_hole_14x11\arms\tangent_linearized_solver_loss\summary.json
Tangent-linearized solver loss,tangent_linearized_solver_loss,linearized,1.0,1,False,1e-06,hgo_qp_true_j2,nonproportional,fem_energy_relative_error,FEM energy rel err,21.0237,13.8601,12.9823,27.6376,5,<project-root>\10_results\reports\solver_in_loop_formal_main\multi_hole_14x11\arms\tangent_linearized_solver_loss\summary.json
Tangent-linearized solver loss,tangent_linearized_solver_loss,linearized,1.0,1,False,1e-06,hgo_qp_true_j2,nonproportional,fem_solver_linearized_residual_relative_rms,FEM tangent-solver rel RMS,2.64129,1.24822,2.63483,2.00325,5,<project-root>\10_results\reports\solver_in_loop_formal_main\multi_hole_14x11\arms\tangent_linearized_solver_loss\summary.json
Tangent-linearized solver loss,tangent_linearized_solver_loss,linearized,1.0,1,False,1e-06,hgo_qp_true_j2,unload_reload,displacement_relative_l2,rollout disp rel L2,58.0207,26.6122,49.6569,45.085,5,<project-root>\10_results\reports\solver_in_loop_formal_main\multi_hole_14x11\arms\tangent_linearized_solver_loss\summary.json
Tangent-linearized solver loss,tangent_linearized_solver_loss,linearized,1.0,1,False,1e-06,hgo_qp_true_j2,unload_reload,final_displacement_relative_l2,final disp rel L2,71.2439,28.4511,64.4329,51.7437,5,<project-root>\10_results\reports\solver_in_loop_formal_main\multi_hole_14x11\arms\tangent_linearized_solver_loss\summary.json
Tangent-linearized solver loss,tangent_linearized_solver_loss,linearized,1.0,1,False,1e-06,hgo_qp_true_j2,unload_reload,qp_history_relative_l2,QP history rel L2,1.6319,0.359936,1.73556,0.308742,5,<project-root>\10_results\reports\solver_in_loop_formal_main\multi_hole_14x11\arms\tangent_linearized_solver_loss\summary.json
Tangent-linearized solver loss,tangent_linearized_solver_loss,linearized,1.0,1,False,1e-06,hgo_qp_true_j2,unload_reload,qp_history_increment_relative_l2,QP history-inc rel L2,2.68093,0.911793,3.05677,0.811231,5,<project-root>\10_results\reports\solver_in_loop_formal_main\multi_hole_14x11\arms\tangent_linearized_solver_loss\summary.json
Tangent-linearized solver loss,tangent_linearized_solver_loss,linearized,1.0,1,False,1e-06,hgo_qp_true_j2,unload_reload,qp_reversal_eqp_increment_relative_l2,QP reversal eqp-inc rel L2,3.35772,2.94654,1.68705,1.90456,5,<project-root>\10_results\reports\solver_in_loop_formal_main\multi_hole_14x11\arms\tangent_linearized_solver_loss\summary.json
Tangent-linearized solver loss,tangent_linearized_solver_loss,linearized,1.0,1,False,1e-06,hgo_qp_true_j2,unload_reload,qp_reversal_plastic_work_increment_relative_l2,QP reversal work-inc rel L2,3.50654,3.21744,1.71972,1.91572,5,<project-root>\10_results\reports\solver_in_loop_formal_main\multi_hole_14x11\arms\tangent_linearized_solver_loss\summary.json
Tangent-linearized solver loss,tangent_linearized_solver_loss,linearized,1.0,1,False,1e-06,hgo_qp_true_j2,unload_reload,qp_reversal_yield_flag_mae,QP reversal yield MAE,0.456338,0.316898,0.394366,0.366197,5,<project-root>\10_results\reports\solver_in_loop_formal_main\multi_hole_14x11\arms\tangent_linearized_solver_loss\summary.json
Tangent-linearized solver loss,tangent_linearized_solver_loss,linearized,1.0,1,False,1e-06,hgo_qp_true_j2,unload_reload,fem_residual_relative_rms,FEM residual rel RMS,11.5274,7.68356,9.03168,7.59293,5,<project-root>\10_results\reports\solver_in_loop_formal_main\multi_hole_14x11\arms\tangent_linearized_solver_loss\summary.json
Tangent-linearized solver loss,tangent_linearized_solver_loss,linearized,1.0,1,False,1e-06,hgo_qp_true_j2,unload_reload,fem_energy_relative_error,FEM energy rel err,25.8689,17.6352,16.2839,36.2079,5,<project-root>\10_results\reports\solver_in_loop_formal_main\multi_hole_14x11\arms\tangent_linearized_solver_loss\summary.json
Tangent-linearized solver loss,tangent_linearized_solver_loss,linearized,1.0,1,False,1e-06,hgo_qp_true_j2,unload_reload,fem_solver_linearized_residual_relative_rms,FEM tangent-solver rel RMS,2.94081,1.55132,2.99822,2.41431,5,<project-root>\10_results\reports\solver_in_loop_formal_main\multi_hole_14x11\arms\tangent_linearized_solver_loss\summary.json
One-step dense Newton,one_step_dense_newton,dense_newton,1.0,1,False,1e-06,hgo_qp_true_j2,cyclic,displacement_relative_l2,rollout disp rel L2,91.0445,43.5511,116.038,39.6186,5,<project-root>\10_results\reports\solver_in_loop_formal_main\multi_hole_14x11\arms\one_step_dense_newton\summary.json
One-step dense Newton,one_step_dense_newton,dense_newton,1.0,1,False,1e-06,hgo_qp_true_j2,cyclic,final_displacement_relative_l2,final disp rel L2,450.407,216.621,596.857,209.215,5,<project-root>\10_results\reports\solver_in_loop_formal_main\multi_hole_14x11\arms\one_step_dense_newton\summary.json
One-step dense Newton,one_step_dense_newton,dense_newton,1.0,1,False,1e-06,hgo_qp_true_j2,cyclic,qp_history_relative_l2,QP history rel L2,1.44178,0.292392,1.5125,0.484394,5,<project-root>\10_results\reports\solver_in_loop_formal_main\multi_hole_14x11\arms\one_step_dense_newton\summary.json
One-step dense Newton,one_step_dense_newton,dense_newton,1.0,1,False,1e-06,hgo_qp_true_j2,cyclic,qp_history_increment_relative_l2,QP history-inc rel L2,1.57535,0.362447,1.71471,0.474266,5,<project-root>\10_results\reports\solver_in_loop_formal_main\multi_hole_14x11\arms\one_step_dense_newton\summary.json
One-step dense Newton,one_step_dense_newton,dense_newton,1.0,1,False,1e-06,hgo_qp_true_j2,cyclic,qp_reversal_eqp_increment_relative_l2,QP reversal eqp-inc rel L2,1.05962,0.11622,1,0.0774121,5,<project-root>\10_results\reports\solver_in_loop_formal_main\multi_hole_14x11\arms\one_step_dense_newton\summary.json
One-step dense Newton,one_step_dense_newton,dense_newton,1.0,1,False,1e-06,hgo_qp_true_j2,cyclic,qp_reversal_plastic_work_increment_relative_l2,QP reversal work-inc rel L2,1.05915,0.120138,1,0.0651276,5,<project-root>\10_results\reports\solver_in_loop_formal_main\multi_hole_14x11\arms\one_step_dense_newton\summary.json
One-step dense Newton,one_step_dense_newton,dense_newton,1.0,1,False,1e-06,hgo_qp_true_j2,cyclic,qp_reversal_yield_flag_mae,QP reversal yield MAE,0.544654,0.257755,0.437107,0.471698,5,<project-root>\10_results\reports\solver_in_loop_formal_main\multi_hole_14x11\arms\one_step_dense_newton\summary.json
One-step dense Newton,one_step_dense_newton,dense_newton,1.0,1,False,1e-06,hgo_qp_true_j2,cyclic,fem_residual_relative_rms,FEM residual rel RMS,10.078,6.41694,8.8954,9.69655,5,<project-root>\10_results\reports\solver_in_loop_formal_main\multi_hole_14x11\arms\one_step_dense_newton\summary.json
One-step dense Newton,one_step_dense_newton,dense_newton,1.0,1,False,1e-06,hgo_qp_true_j2,cyclic,fem_energy_relative_error,FEM energy rel err,71.576,55.3962,40.1559,95.087,5,<project-root>\10_results\reports\solver_in_loop_formal_main\multi_hole_14x11\arms\one_step_dense_newton\summary.json
One-step dense Newton,one_step_dense_newton,dense_newton,1.0,1,False,1e-06,hgo_qp_true_j2,cyclic,fem_solver_linearized_residual_relative_rms,FEM tangent-solver rel RMS,172.82,82.922,225.731,78.8547,5,<project-root>\10_results\reports\solver_in_loop_formal_main\multi_hole_14x11\arms\one_step_dense_newton\summary.json
One-step dense Newton,one_step_dense_newton,dense_newton,1.0,1,False,1e-06,hgo_qp_true_j2,cyclic,fem_newton_initial_residual_relative_rms,Newton initial residual rel RMS,9.82878,6.28778,8.77735,9.81969,5,<project-root>\10_results\reports\solver_in_loop_formal_main\multi_hole_14x11\arms\one_step_dense_newton\summary.json
One-step dense Newton,one_step_dense_newton,dense_newton,1.0,1,False,1e-06,hgo_qp_true_j2,cyclic,fem_newton_final_residual_relative_rms,Newton final residual rel RMS,0.000258444,0.000240004,0.000195732,9.32502e-05,5,<project-root>\10_results\reports\solver_in_loop_formal_main\multi_hole_14x11\arms\one_step_dense_newton\summary.json
One-step dense Newton,one_step_dense_newton,dense_newton,1.0,1,False,1e-06,hgo_qp_true_j2,cyclic,fem_newton_residual_ratio,Newton residual ratio,2.96191e-05,1.31985e-05,3.13765e-05,8.27074e-06,5,<project-root>\10_results\reports\solver_in_loop_formal_main\multi_hole_14x11\arms\one_step_dense_newton\summary.json
One-step dense Newton,one_step_dense_newton,dense_newton,1.0,1,False,1e-06,hgo_qp_true_j2,cyclic,fem_newton_residual_decrease_fraction,Newton residual decrease,0.99997,1.31856e-05,0.999969,8.22544e-06,5,<project-root>\10_results\reports\solver_in_loop_formal_main\multi_hole_14x11\arms\one_step_dense_newton\summary.json
One-step dense Newton,one_step_dense_newton,dense_newton,1.0,1,False,1e-06,hgo_qp_true_j2,cyclic,fem_newton_step_residual_decrease_fraction,Newton step residual decrease,0.99997,1.31856e-05,0.999969,8.22544e-06,5,<project-root>\10_results\reports\solver_in_loop_formal_main\multi_hole_14x11\arms\one_step_dense_newton\summary.json
One-step dense Newton,one_step_dense_newton,dense_newton,1.0,1,False,1e-06,hgo_qp_true_j2,cyclic,fem_newton_step1_residual_ratio,Newton step1 residual ratio,2.96191e-05,1.31985e-05,3.13765e-05,8.27074e-06,5,<project-root>\10_results\reports\solver_in_loop_formal_main\multi_hole_14x11\arms\one_step_dense_newton\summary.json
One-step dense Newton,one_step_dense_newton,dense_newton,1.0,1,False,1e-06,hgo_qp_true_j2,cyclic,fem_newton_step1_residual_decrease_fraction,Newton step1 residual decrease,0.99997,1.31856e-05,0.999969,8.22544e-06,5,<project-root>\10_results\reports\solver_in_loop_formal_main\multi_hole_14x11\arms\one_step_dense_newton\summary.json
One-step dense Newton,one_step_dense_newton,dense_newton,1.0,1,False,1e-06,hgo_qp_true_j2,cyclic,fem_newton_correction_relative_norm,Newton correction rel norm,1.29736,1.22323,1.00401,0.379547,5,<project-root>\10_results\reports\solver_in_loop_formal_main\multi_hole_14x11\arms\one_step_dense_newton\summary.json
One-step dense Newton,one_step_dense_newton,dense_newton,1.0,1,False,1e-06,hgo_qp_true_j2,cyclic,fem_newton_accepted_damping,Newton accepted damping,1,0,1,0,5,<project-root>\10_results\reports\solver_in_loop_formal_main\multi_hole_14x11\arms\one_step_dense_newton\summary.json
One-step dense Newton,one_step_dense_newton,dense_newton,1.0,1,False,1e-06,hgo_qp_true_j2,cyclic,fem_newton_convergence_rate,Newton convergence rate,1,0,1,0,5,<project-root>\10_results\reports\solver_in_loop_formal_main\multi_hole_14x11\arms\one_step_dense_newton\summary.json
One-step dense Newton,one_step_dense_newton,dense_newton,1.0,1,False,1e-06,hgo_qp_true_j2,cyclic,fem_newton_failure_rate,Newton failure rate,0,0,0,0,5,<project-root>\10_results\reports\solver_in_loop_formal_main\multi_hole_14x11\arms\one_step_dense_newton\summary.json
One-step dense Newton,one_step_dense_newton,dense_newton,1.0,1,False,1e-06,hgo_qp_true_j2,monotonic,displacement_relative_l2,rollout disp rel L2,98.0556,47.0203,124.917,43.5645,5,<project-root>\10_results\reports\solver_in_loop_formal_main\multi_hole_14x11\arms\one_step_dense_newton\summary.json
One-step dense Newton,one_step_dense_newton,dense_newton,1.0,1,False,1e-06,hgo_qp_true_j2,monotonic,final_displacement_relative_l2,final disp rel L2,124.516,60.0989,165.164,58.7527,5,<project-root>\10_results\reports\solver_in_loop_formal_main\multi_hole_14x11\arms\one_step_dense_newton\summary.json
One-step dense Newton,one_step_dense_newton,dense_newton,1.0,1,False,1e-06,hgo_qp_true_j2,monotonic,qp_history_relative_l2,QP history rel L2,1.779,0.52838,1.95768,0.915198,5,<project-root>\10_results\reports\solver_in_loop_formal_main\multi_hole_14x11\arms\one_step_dense_newton\summary.json
One-step dense Newton,one_step_dense_newton,dense_newton,1.0,1,False,1e-06,hgo_qp_true_j2,monotonic,qp_history_increment_relative_l2,QP history-inc rel L2,2.71804,1.06009,3.21378,1.35987,5,<project-root>\10_results\reports\solver_in_loop_formal_main\multi_hole_14x11\arms\one_step_dense_newton\summary.json
One-step dense Newton,one_step_dense_newton,dense_newton,1.0,1,False,1e-06,hgo_qp_true_j2,monotonic,qp_reversal_eqp_increment_relative_l2,QP reversal eqp-inc rel L2,0,0,0,0,5,<project-root>\10_results\reports\solver_in_loop_formal_main\multi_hole_14x11\arms\one_step_dense_newton\summary.json
One-step dense Newton,one_step_dense_newton,dense_newton,1.0,1,False,1e-06,hgo_qp_true_j2,monotonic,qp_reversal_plastic_work_increment_relative_l2,QP reversal work-inc rel L2,0,0,0,0,5,<project-root>\10_results\reports\solver_in_loop_formal_main\multi_hole_14x11\arms\one_step_dense_newton\summary.json
One-step dense Newton,one_step_dense_newton,dense_newton,1.0,1,False,1e-06,hgo_qp_true_j2,monotonic,qp_reversal_yield_flag_mae,QP reversal yield MAE,0,0,0,0,5,<project-root>\10_results\reports\solver_in_loop_formal_main\multi_hole_14x11\arms\one_step_dense_newton\summary.json
One-step dense Newton,one_step_dense_newton,dense_newton,1.0,1,False,1e-06,hgo_qp_true_j2,monotonic,fem_residual_relative_rms,FEM residual rel RMS,9.50713,6.05958,8.313,8.63706,5,<project-root>\10_results\reports\solver_in_loop_formal_main\multi_hole_14x11\arms\one_step_dense_newton\summary.json
One-step dense Newton,one_step_dense_newton,dense_newton,1.0,1,False,1e-06,hgo_qp_true_j2,monotonic,fem_energy_relative_error,FEM energy rel err,34.2863,25.7254,35.3643,30.119,5,<project-root>\10_results\reports\solver_in_loop_formal_main\multi_hole_14x11\arms\one_step_dense_newton\summary.json
One-step dense Newton,one_step_dense_newton,dense_newton,1.0,1,False,1e-06,hgo_qp_true_j2,monotonic,fem_solver_linearized_residual_relative_rms,FEM tangent-solver rel RMS,89.602,42.7832,111.37,37.4754,5,<project-root>\10_results\reports\solver_in_loop_formal_main\multi_hole_14x11\arms\one_step_dense_newton\summary.json
One-step dense Newton,one_step_dense_newton,dense_newton,1.0,1,False,1e-06,hgo_qp_true_j2,monotonic,fem_newton_initial_residual_relative_rms,Newton initial residual rel RMS,9.2748,5.9378,8.21274,8.7968,5,<project-root>\10_results\reports\solver_in_loop_formal_main\multi_hole_14x11\arms\one_step_dense_newton\summary.json
One-step dense Newton,one_step_dense_newton,dense_newton,1.0,1,False,1e-06,hgo_qp_true_j2,monotonic,fem_newton_final_residual_relative_rms,Newton final residual rel RMS,0.000247588,0.000231925,0.000188092,8.24915e-05,5,<project-root>\10_results\reports\solver_in_loop_formal_main\multi_hole_14x11\arms\one_step_dense_newton\summary.json
One-step dense Newton,one_step_dense_newton,dense_newton,1.0,1,False,1e-06,hgo_qp_true_j2,monotonic,fem_newton_residual_ratio,Newton residual ratio,2.99807e-05,1.37407e-05,3.14429e-05,8.52667e-06,5,<project-root>\10_results\reports\solver_in_loop_formal_main\multi_hole_14x11\arms\one_step_dense_newton\summary.json
One-step dense Newton,one_step_dense_newton,dense_newton,1.0,1,False,1e-06,hgo_qp_true_j2,monotonic,fem_newton_residual_decrease_fraction,Newton residual decrease,0.99997,1.37294e-05,0.999969,8.58307e-06,5,<project-root>\10_results\reports\solver_in_loop_formal_main\multi_hole_14x11\arms\one_step_dense_newton\summary.json
One-step dense Newton,one_step_dense_newton,dense_newton,1.0,1,False,1e-06,hgo_qp_true_j2,monotonic,fem_newton_step_residual_decrease_fraction,Newton step residual decrease,0.99997,1.37294e-05,0.999969,8.58307e-06,5,<project-root>\10_results\reports\solver_in_loop_formal_main\multi_hole_14x11\arms\one_step_dense_newton\summary.json
One-step dense Newton,one_step_dense_newton,dense_newton,1.0,1,False,1e-06,hgo_qp_true_j2,monotonic,fem_newton_step1_residual_ratio,Newton step1 residual ratio,2.99807e-05,1.37407e-05,3.14429e-05,8.52667e-06,5,<project-root>\10_results\reports\solver_in_loop_formal_main\multi_hole_14x11\arms\one_step_dense_newton\summary.json
One-step dense Newton,one_step_dense_newton,dense_newton,1.0,1,False,1e-06,hgo_qp_true_j2,monotonic,fem_newton_step1_residual_decrease_fraction,Newton step1 residual decrease,0.99997,1.37294e-05,0.999969,8.58307e-06,5,<project-root>\10_results\reports\solver_in_loop_formal_main\multi_hole_14x11\arms\one_step_dense_newton\summary.json
One-step dense Newton,one_step_dense_newton,dense_newton,1.0,1,False,1e-06,hgo_qp_true_j2,monotonic,fem_newton_correction_relative_norm,Newton correction rel norm,1.22135,1.29143,0.709283,0.290876,5,<project-root>\10_results\reports\solver_in_loop_formal_main\multi_hole_14x11\arms\one_step_dense_newton\summary.json
One-step dense Newton,one_step_dense_newton,dense_newton,1.0,1,False,1e-06,hgo_qp_true_j2,monotonic,fem_newton_accepted_damping,Newton accepted damping,1,0,1,0,5,<project-root>\10_results\reports\solver_in_loop_formal_main\multi_hole_14x11\arms\one_step_dense_newton\summary.json
One-step dense Newton,one_step_dense_newton,dense_newton,1.0,1,False,1e-06,hgo_qp_true_j2,monotonic,fem_newton_convergence_rate,Newton convergence rate,1,0,1,0,5,<project-root>\10_results\reports\solver_in_loop_formal_main\multi_hole_14x11\arms\one_step_dense_newton\summary.json
One-step dense Newton,one_step_dense_newton,dense_newton,1.0,1,False,1e-06,hgo_qp_true_j2,monotonic,fem_newton_failure_rate,Newton failure rate,0,0,0,0,5,<project-root>\10_results\reports\solver_in_loop_formal_main\multi_hole_14x11\arms\one_step_dense_newton\summary.json
One-step dense Newton,one_step_dense_newton,dense_newton,1.0,1,False,1e-06,hgo_qp_true_j2,nonproportional,displacement_relative_l2,rollout disp rel L2,73.4191,35.199,93.6367,32.3462,5,<project-root>\10_results\reports\solver_in_loop_formal_main\multi_hole_14x11\arms\one_step_dense_newton\summary.json
One-step dense Newton,one_step_dense_newton,dense_newton,1.0,1,False,1e-06,hgo_qp_true_j2,nonproportional,final_displacement_relative_l2,final disp rel L2,100.539,48.516,133.454,47.1931,5,<project-root>\10_results\reports\solver_in_loop_formal_main\multi_hole_14x11\arms\one_step_dense_newton\summary.json
One-step dense Newton,one_step_dense_newton,dense_newton,1.0,1,False,1e-06,hgo_qp_true_j2,nonproportional,qp_history_relative_l2,QP history rel L2,1.26931,0.182724,1.32062,0.309475,5,<project-root>\10_results\reports\solver_in_loop_formal_main\multi_hole_14x11\arms\one_step_dense_newton\summary.json
One-step dense Newton,one_step_dense_newton,dense_newton,1.0,1,False,1e-06,hgo_qp_true_j2,nonproportional,qp_history_increment_relative_l2,QP history-inc rel L2,2.77824,1.10641,3.26641,1.46618,5,<project-root>\10_results\reports\solver_in_loop_formal_main\multi_hole_14x11\arms\one_step_dense_newton\summary.json
One-step dense Newton,one_step_dense_newton,dense_newton,1.0,1,False,1e-06,hgo_qp_true_j2,nonproportional,qp_reversal_eqp_increment_relative_l2,QP reversal eqp-inc rel L2,0,0,0,0,5,<project-root>\10_results\reports\solver_in_loop_formal_main\multi_hole_14x11\arms\one_step_dense_newton\summary.json
One-step dense Newton,one_step_dense_newton,dense_newton,1.0,1,False,1e-06,hgo_qp_true_j2,nonproportional,qp_reversal_plastic_work_increment_relative_l2,QP reversal work-inc rel L2,0,0,0,0,5,<project-root>\10_results\reports\solver_in_loop_formal_main\multi_hole_14x11\arms\one_step_dense_newton\summary.json
One-step dense Newton,one_step_dense_newton,dense_newton,1.0,1,False,1e-06,hgo_qp_true_j2,nonproportional,qp_reversal_yield_flag_mae,QP reversal yield MAE,0,0,0,0,5,<project-root>\10_results\reports\solver_in_loop_formal_main\multi_hole_14x11\arms\one_step_dense_newton\summary.json
