Ablation,Ablation id,Solver mode,Newton damping,Newton steps,Line search,Regularization,Model,Load path,Metric,Metric label,Mean,Std,Median,IQR,Seeds,Source
Tangent-linearized solver loss,tangent_linearized_solver_loss,linearized,1.0,1,False,1e-06,hgo_qp_true_j2,monotonic,qp_reversal_yield_flag_mae,QP reversal yield MAE,0,0,0,0,1,10_results\reports\solver_in_loop_ablation_newton_diag_smoke\tangent_linearized_solver_loss\summary.json
Tangent-linearized solver loss,tangent_linearized_solver_loss,linearized,1.0,1,False,1e-06,hgo_qp_true_j2,monotonic,fem_residual_relative_rms,FEM residual rel RMS,40.8992,0,40.8992,0,1,10_results\reports\solver_in_loop_ablation_newton_diag_smoke\tangent_linearized_solver_loss\summary.json
Tangent-linearized solver loss,tangent_linearized_solver_loss,linearized,1.0,1,False,1e-06,hgo_qp_true_j2,monotonic,fem_energy_relative_error,FEM energy rel err,318.989,0,318.989,0,1,10_results\reports\solver_in_loop_ablation_newton_diag_smoke\tangent_linearized_solver_loss\summary.json
Tangent-linearized solver loss,tangent_linearized_solver_loss,linearized,1.0,1,False,1e-06,hgo_qp_true_j2,monotonic,fem_solver_linearized_residual_relative_rms,FEM tangent-solver rel RMS,1.89002,0,1.89002,0,1,10_results\reports\solver_in_loop_ablation_newton_diag_smoke\tangent_linearized_solver_loss\summary.json
Tangent-linearized solver loss,tangent_linearized_solver_loss,linearized,1.0,1,False,1e-06,hgo_qp_true_j2,nonproportional,displacement_relative_l2,rollout disp rel L2,907.47,0,907.47,0,1,10_results\reports\solver_in_loop_ablation_newton_diag_smoke\tangent_linearized_solver_loss\summary.json
Tangent-linearized solver loss,tangent_linearized_solver_loss,linearized,1.0,1,False,1e-06,hgo_qp_true_j2,nonproportional,final_displacement_relative_l2,final disp rel L2,1137.01,0,1137.01,0,1,10_results\reports\solver_in_loop_ablation_newton_diag_smoke\tangent_linearized_solver_loss\summary.json
Tangent-linearized solver loss,tangent_linearized_solver_loss,linearized,1.0,1,False,1e-06,hgo_qp_true_j2,nonproportional,qp_history_relative_l2,QP history rel L2,1.90045,0,1.90045,0,1,10_results\reports\solver_in_loop_ablation_newton_diag_smoke\tangent_linearized_solver_loss\summary.json
Tangent-linearized solver loss,tangent_linearized_solver_loss,linearized,1.0,1,False,1e-06,hgo_qp_true_j2,nonproportional,qp_history_increment_relative_l2,QP history-inc rel L2,1.00148,0,1.00148,0,1,10_results\reports\solver_in_loop_ablation_newton_diag_smoke\tangent_linearized_solver_loss\summary.json
Tangent-linearized solver loss,tangent_linearized_solver_loss,linearized,1.0,1,False,1e-06,hgo_qp_true_j2,nonproportional,qp_reversal_eqp_increment_relative_l2,QP reversal eqp-inc rel L2,16.9018,0,16.9018,0,1,10_results\reports\solver_in_loop_ablation_newton_diag_smoke\tangent_linearized_solver_loss\summary.json
Tangent-linearized solver loss,tangent_linearized_solver_loss,linearized,1.0,1,False,1e-06,hgo_qp_true_j2,nonproportional,qp_reversal_plastic_work_increment_relative_l2,QP reversal work-inc rel L2,19.1711,0,19.1711,0,1,10_results\reports\solver_in_loop_ablation_newton_diag_smoke\tangent_linearized_solver_loss\summary.json
Tangent-linearized solver loss,tangent_linearized_solver_loss,linearized,1.0,1,False,1e-06,hgo_qp_true_j2,nonproportional,qp_reversal_yield_flag_mae,QP reversal yield MAE,0,0,0,0,1,10_results\reports\solver_in_loop_ablation_newton_diag_smoke\tangent_linearized_solver_loss\summary.json
Tangent-linearized solver loss,tangent_linearized_solver_loss,linearized,1.0,1,False,1e-06,hgo_qp_true_j2,nonproportional,fem_residual_relative_rms,FEM residual rel RMS,35.9809,0,35.9809,0,1,10_results\reports\solver_in_loop_ablation_newton_diag_smoke\tangent_linearized_solver_loss\summary.json
Tangent-linearized solver loss,tangent_linearized_solver_loss,linearized,1.0,1,False,1e-06,hgo_qp_true_j2,nonproportional,fem_energy_relative_error,FEM energy rel err,234.561,0,234.561,0,1,10_results\reports\solver_in_loop_ablation_newton_diag_smoke\tangent_linearized_solver_loss\summary.json
Tangent-linearized solver loss,tangent_linearized_solver_loss,linearized,1.0,1,False,1e-06,hgo_qp_true_j2,nonproportional,fem_solver_linearized_residual_relative_rms,FEM tangent-solver rel RMS,1.78935,0,1.78935,0,1,10_results\reports\solver_in_loop_ablation_newton_diag_smoke\tangent_linearized_solver_loss\summary.json
One-step dense Newton,one_step_dense_newton,dense_newton,1.0,1,False,1e-06,hgo_qp_true_j2,cyclic,displacement_relative_l2,rollout disp rel L2,809.976,0,809.976,0,1,10_results\reports\solver_in_loop_ablation_newton_diag_smoke\one_step_dense_newton\summary.json
One-step dense Newton,one_step_dense_newton,dense_newton,1.0,1,False,1e-06,hgo_qp_true_j2,cyclic,final_displacement_relative_l2,final disp rel L2,1654.63,0,1654.63,0,1,10_results\reports\solver_in_loop_ablation_newton_diag_smoke\one_step_dense_newton\summary.json
One-step dense Newton,one_step_dense_newton,dense_newton,1.0,1,False,1e-06,hgo_qp_true_j2,cyclic,qp_history_relative_l2,QP history rel L2,1.76502,0,1.76502,0,1,10_results\reports\solver_in_loop_ablation_newton_diag_smoke\one_step_dense_newton\summary.json
One-step dense Newton,one_step_dense_newton,dense_newton,1.0,1,False,1e-06,hgo_qp_true_j2,cyclic,qp_history_increment_relative_l2,QP history-inc rel L2,1.00095,0,1.00095,0,1,10_results\reports\solver_in_loop_ablation_newton_diag_smoke\one_step_dense_newton\summary.json
One-step dense Newton,one_step_dense_newton,dense_newton,1.0,1,False,1e-06,hgo_qp_true_j2,cyclic,qp_reversal_eqp_increment_relative_l2,QP reversal eqp-inc rel L2,6.75124,0,6.75124,0,1,10_results\reports\solver_in_loop_ablation_newton_diag_smoke\one_step_dense_newton\summary.json
One-step dense Newton,one_step_dense_newton,dense_newton,1.0,1,False,1e-06,hgo_qp_true_j2,cyclic,qp_reversal_plastic_work_increment_relative_l2,QP reversal work-inc rel L2,7.9571,0,7.9571,0,1,10_results\reports\solver_in_loop_ablation_newton_diag_smoke\one_step_dense_newton\summary.json
One-step dense Newton,one_step_dense_newton,dense_newton,1.0,1,False,1e-06,hgo_qp_true_j2,cyclic,qp_reversal_yield_flag_mae,QP reversal yield MAE,0.490385,0,0.490385,0,1,10_results\reports\solver_in_loop_ablation_newton_diag_smoke\one_step_dense_newton\summary.json
One-step dense Newton,one_step_dense_newton,dense_newton,1.0,1,False,1e-06,hgo_qp_true_j2,cyclic,fem_residual_relative_rms,FEM residual rel RMS,36.5376,0,36.5376,0,1,10_results\reports\solver_in_loop_ablation_newton_diag_smoke\one_step_dense_newton\summary.json
One-step dense Newton,one_step_dense_newton,dense_newton,1.0,1,False,1e-06,hgo_qp_true_j2,cyclic,fem_energy_relative_error,FEM energy rel err,3377.31,0,3377.31,0,1,10_results\reports\solver_in_loop_ablation_newton_diag_smoke\one_step_dense_newton\summary.json
