case,load_path,metric,mean,std
curriculum,cyclic,final_displacement_relative_l2,12.636246681213379,0.0
curriculum,cyclic,final_eq_plastic_strain_relative_l2,0.6866239309310913,0.0
curriculum,cyclic,final_history_relative_l2,31.966554641723633,0.0
curriculum,cyclic,final_plastic_multiplier_increment_relative_l2,2734992128.0,0.0
curriculum,cyclic,final_plastic_work_relative_l2,0.6937154531478882,0.0
curriculum,cyclic,final_von_mises_relative_l2,3.059598207473755,0.0
curriculum,cyclic,final_yield_flag_mae,1.0,0.0
curriculum,cyclic,history_increment_relative_l2,1.0003825426101685,0.0
curriculum,cyclic,history_loss,1.9531595706939697,0.0
curriculum,cyclic,history_relative_l2,1.397554874420166,0.0
curriculum,cyclic,loss_elastic_overstress,0.0,0.0
curriculum,cyclic,loss_plastic_work_lower_bound,0.0,0.0
curriculum,cyclic,loss_yield_surface,0.0,0.0
curriculum,cyclic,plastic_multiplier_increment_relative_l2,0.8874319791793823,0.0
curriculum,cyclic,plastic_work_increment_relative_l2,315231488.0,0.0
curriculum,cyclic,plastic_work_relative_l2,0.7663289904594421,0.0
curriculum,cyclic,predicted_elastic_overstress_relative_violation,0.0,0.0
curriculum,cyclic,predicted_eq_plastic_strain_monotonic_violation,0.0,0.0
curriculum,cyclic,predicted_max_eq_plastic_strain,0.009159550070762634,0.0
curriculum,cyclic,predicted_mean_plastic_work,0.0006668550777249038,0.0
curriculum,cyclic,predicted_negative_plastic_multiplier_violation,0.0,0.0
curriculum,cyclic,predicted_plastic_work_lower_bound_absolute_violation,0.0,0.0
curriculum,cyclic,predicted_plastic_work_lower_bound_relative_violation,0.0,0.0
curriculum,cyclic,predicted_plastic_work_lower_bound_target_normalized_violation,0.0,0.0
curriculum,cyclic,predicted_plastic_work_monotonic_violation,0.0,0.0
curriculum,cyclic,predicted_yield_flag_bounds_violation,0.0,0.0
curriculum,cyclic,predicted_yield_surface_relative_rms,0.0,0.0
curriculum,cyclic,reversal_eqp_increment_relative_l2,0.0,0.0
curriculum,cyclic,reversal_fraction,0.0,0.0
curriculum,cyclic,reversal_history_increment_relative_l2,0.0,0.0
curriculum,cyclic,reversal_plastic_work_increment_relative_l2,0.0,0.0
curriculum,cyclic,reversal_yield_flag_mae,0.0,0.0
curriculum,cyclic,target_elastic_overstress_relative_violation,0.0,0.0
curriculum,cyclic,target_eq_plastic_strain_monotonic_violation,0.0,0.0
curriculum,cyclic,target_max_eq_plastic_strain,0.019142281264066696,0.0
curriculum,cyclic,target_mean_plastic_work,0.001123173744417727,0.0
curriculum,cyclic,target_negative_plastic_multiplier_violation,0.0,0.0
curriculum,cyclic,target_path_newton_residual_relative,1.0741608142852783,0.0
curriculum,cyclic,target_path_newton_residual_rms,0.01986587792634964,0.0
curriculum,cyclic,target_plastic_work_lower_bound_absolute_violation,0.0,0.0
curriculum,cyclic,target_plastic_work_lower_bound_relative_violation,0.0,0.0
curriculum,cyclic,target_plastic_work_lower_bound_target_normalized_violation,0.0,0.0
curriculum,cyclic,target_plastic_work_monotonic_violation,0.0,0.0
curriculum,cyclic,target_yield_flag_bounds_violation,0.0,0.0
curriculum,cyclic,target_yield_surface_relative_rms,1.3143009347516e-08,0.0
curriculum,cyclic,total_loss,8.407548977574052e+17,0.0
curriculum,cyclic,von_mises_relative_l2,0.5389887690544128,0.0
curriculum,cyclic,yield_flag_mae,0.6666666865348816,0.0
curriculum,monotonic,displacement_loss,6.562655448913574,0.0
curriculum,monotonic,displacement_relative_l2,2.561767816543579,0.0
curriculum,monotonic,eq_plastic_strain_increment_relative_l2,0.9494147896766663,0.0
curriculum,monotonic,eq_plastic_strain_relative_l2,0.9147915244102478,0.0
curriculum,monotonic,final_displacement_relative_l2,2.3064324855804443,0.0
curriculum,monotonic,final_eq_plastic_strain_relative_l2,0.920282781124115,0.0
curriculum,monotonic,final_history_relative_l2,0.14086659252643585,0.0
curriculum,monotonic,final_plastic_multiplier_increment_relative_l2,0.9534120559692383,0.0
curriculum,monotonic,final_plastic_work_relative_l2,0.9549604654312134,0.0
curriculum,monotonic,final_von_mises_relative_l2,0.5468266010284424,0.0
curriculum,monotonic,final_yield_flag_mae,0.0,0.0
curriculum,monotonic,history_increment_relative_l2,0.9994015097618103,0.0
curriculum,monotonic,history_loss,0.4921833276748657,0.0
curriculum,monotonic,history_relative_l2,0.7015578150749207,0.0
curriculum,monotonic,loss_elastic_overstress,0.0,0.0
curriculum,monotonic,loss_plastic_work_lower_bound,0.0,0.0
curriculum,monotonic,loss_yield_surface,0.0,0.0
curriculum,monotonic,plastic_multiplier_increment_relative_l2,0.9511980414390564,0.0
curriculum,monotonic,plastic_work_increment_relative_l2,0.973152220249176,0.0
curriculum,monotonic,plastic_work_relative_l2,0.9507540464401245,0.0
curriculum,monotonic,predicted_elastic_overstress_relative_violation,0.0,0.0
curriculum,monotonic,predicted_eq_plastic_strain_monotonic_violation,0.0,0.0
curriculum,monotonic,predicted_max_eq_plastic_strain,0.009159551933407784,0.0
curriculum,monotonic,predicted_mean_plastic_work,0.0006668444839306176,0.0
curriculum,monotonic,predicted_negative_plastic_multiplier_violation,0.0,0.0
curriculum,monotonic,predicted_plastic_work_lower_bound_absolute_violation,0.0,0.0
curriculum,monotonic,predicted_plastic_work_lower_bound_relative_violation,0.0,0.0
curriculum,monotonic,predicted_plastic_work_lower_bound_target_normalized_violation,0.0,0.0
curriculum,monotonic,predicted_plastic_work_monotonic_violation,0.0,0.0
curriculum,monotonic,predicted_yield_flag_bounds_violation,0.0,0.0
curriculum,monotonic,predicted_yield_surface_relative_rms,0.0,0.0
curriculum,monotonic,reversal_eqp_increment_relative_l2,0.0,0.0
curriculum,monotonic,reversal_fraction,0.0,0.0
curriculum,monotonic,reversal_history_increment_relative_l2,0.0,0.0
curriculum,monotonic,reversal_plastic_work_increment_relative_l2,0.0,0.0
curriculum,monotonic,reversal_yield_flag_mae,0.0,0.0
curriculum,monotonic,target_elastic_overstress_relative_violation,0.0,0.0
curriculum,monotonic,target_eq_plastic_strain_monotonic_violation,0.0,0.0
curriculum,monotonic,target_max_eq_plastic_strain,0.11655759811401367,0.0
curriculum,monotonic,target_mean_plastic_work,0.0051287333481013775,0.0
curriculum,monotonic,target_negative_plastic_multiplier_violation,0.0,0.0
curriculum,monotonic,target_path_newton_residual_relative,1.3001737594604492,0.0
curriculum,monotonic,target_path_newton_residual_rms,0.0454423613846302,0.0
curriculum,monotonic,target_plastic_work_lower_bound_absolute_violation,0.0,0.0
curriculum,monotonic,target_plastic_work_lower_bound_relative_violation,0.0,0.0
curriculum,monotonic,target_plastic_work_lower_bound_target_normalized_violation,0.0,0.0
curriculum,monotonic,target_plastic_work_monotonic_violation,0.0,0.0
curriculum,monotonic,target_yield_flag_bounds_violation,0.0,0.0
curriculum,monotonic,target_yield_surface_relative_rms,5.790969126451273e-08,0.0
curriculum,monotonic,total_loss,9.164243698120117,0.0
curriculum,monotonic,von_mises_relative_l2,0.4713084101676941,0.0
curriculum,monotonic,yield_flag_mae,0.3333333432674408,0.0
curriculum,nonproportional,displacement_loss,3.0493032932281494,0.0
